Step,TP2 after fix,TP2 after fix__MIN,TP2 after fix__MAX,TP2,TP=2__MIN,TP=2__MAX,TP1,TP=1__MIN,TP=1__MAX
11868,2.7925784587860107,2.7925784587860107,2.7925784587860107,,,,2.7846839427948,2.7846839427948,2.7846839427948
11870,,,,,,,2.80330491065979,2.80330491065979,2.80330491065979
11871,2.7881882190704346,2.7881882190704346,2.7881882190704346,,,,2.779456853866577,2.779456853866577,2.779456853866577
11872,2.75524640083313,2.75524640083313,2.75524640083313,,,,2.746377468109131,2.746377468109131,2.746377468109131
11874,2.822313070297241,2.822313070297241,2.822313070297241,,,,2.8127474784851074,2.8127474784851074,2.8127474784851074
11875,,,,,,,2.7716987133026123,2.7716987133026123,2.7716987133026123
11876,,,,,,,2.7739481925964355,2.7739481925964355,2.7739481925964355
11879,,,,,,,2.807474136352539,2.807474136352539,2.807474136352539
11880,,,,,,,2.798661231994629,2.798661231994629,2.798661231994629
11881,2.798938751220703,2.798938751220703,2.798938751220703,,,,,,
11882,2.827609062194824,2.827609062194824,2.827609062194824,,,,2.8196167945861816,2.8196167945861816,2.8196167945861816
11884,2.811044692993164,2.811044692993164,2.811044692993164,,,,2.802943706512451,2.802943706512451,2.802943706512451
11886,,,,,,,2.812521457672119,2.812521457672119,2.812521457672119
11887,2.801114320755005,2.801114320755005,2.801114320755005,,,,2.7932450771331787,2.7932450771331787,2.7932450771331787
11888,2.811781406402588,2.811781406402588,2.811781406402588,,,,2.8030624389648438,2.8030624389648438,2.8030624389648438
11889,2.8165719509124756,2.8165719509124756,2.8165719509124756,,,,2.808819532394409,2.808819532394409,2.808819532394409
11890,,,,,,,2.748960256576538,2.748960256576538,2.748960256576538
11892,2.76647686958313,2.76647686958313,2.76647686958313,,,,2.757291078567505,2.757291078567505,2.757291078567505
11893,,,,,,,2.7730600833892822,2.7730600833892822,2.7730600833892822
11894,2.7725305557250977,2.7725305557250977,2.7725305557250977,,,,,,
11895,2.7757999897003174,2.7757999897003174,2.7757999897003174,,,,2.7671236991882324,2.7671236991882324,2.7671236991882324
11896,,,,,,,2.796846389770508,2.796846389770508,2.796846389770508
11897,,,,,,,2.8213157653808594,2.8213157653808594,2.8213157653808594
11898,2.7925496101379395,2.7925496101379395,2.7925496101379395,,,,,,
11900,2.8049442768096924,2.8049442768096924,2.8049442768096924,,,,2.797639846801758,2.797639846801758,2.797639846801758
11903,,,,,,,2.792956590652466,2.792956590652466,2.792956590652466
11904,,,,,,,2.803821325302124,2.803821325302124,2.803821325302124
11905,,,,,,,2.776386260986328,2.776386260986328,2.776386260986328
11906,2.775179147720337,2.775179147720337,2.775179147720337,,,,2.766258478164673,2.766258478164673,2.766258478164673
11907,,,,,,,2.7774949073791504,2.7774949073791504,2.7774949073791504
11908,,,,,,,2.7317543029785156,2.7317543029785156,2.7317543029785156
11910,,,,,,,2.7814011573791504,2.7814011573791504,2.7814011573791504
11912,2.784621477127075,2.784621477127075,2.784621477127075,,,,2.775753974914551,2.775753974914551,2.775753974914551
11913,2.8362605571746826,2.8362605571746826,2.8362605571746826,,,,2.827524185180664,2.827524185180664,2.827524185180664
11914,2.7935585975646973,2.7935585975646973,2.7935585975646973,,,,2.785222291946411,2.785222291946411,2.785222291946411
11916,,,,,,,2.8312952518463135,2.8312952518463135,2.8312952518463135
11917,2.7825446128845215,2.7825446128845215,2.7825446128845215,,,,2.774146556854248,2.774146556854248,2.774146556854248
11918,2.7857301235198975,2.7857301235198975,2.7857301235198975,,,,2.777076244354248,2.777076244354248,2.777076244354248
11919,,,,,,,2.7696704864501953,2.7696704864501953,2.7696704864501953
11920,2.7896690368652344,2.7896690368652344,2.7896690368652344,,,,2.780822277069092,2.780822277069092,2.780822277069092
11921,,,,,,,2.770158529281616,2.770158529281616,2.770158529281616
11923,,,,,,,2.800522565841675,2.800522565841675,2.800522565841675
11924,,,,,,,2.770646810531616,2.770646810531616,2.770646810531616
11925,,,,,,,2.7679197788238525,2.7679197788238525,2.7679197788238525
11926,2.8022618293762207,2.8022618293762207,2.8022618293762207,,,,,,
11927,,,,,,,2.7564315795898438,2.7564315795898438,2.7564315795898438
11928,,,,,,,2.7879416942596436,2.7879416942596436,2.7879416942596436
11929,2.79936146736145,2.79936146736145,2.79936146736145,,,,,,
11930,,,,,,,2.7699151039123535,2.7699151039123535,2.7699151039123535
11931,2.7909891605377197,2.7909891605377197,2.7909891605377197,,,,2.7816617488861084,2.7816617488861084,2.7816617488861084
11932,2.783175468444824,2.783175468444824,2.783175468444824,,,,2.773379325866699,2.773379325866699,2.773379325866699
11933,2.8080296516418457,2.8080296516418457,2.8080296516418457,,,,,,
11934,2.7909209728240967,2.7909209728240967,2.7909209728240967,,,,,,
11935,2.7995431423187256,2.7995431423187256,2.7995431423187256,,,,2.7897675037384033,2.7897675037384033,2.7897675037384033
11937,2.8163669109344482,2.8163669109344482,2.8163669109344482,,,,2.8070569038391113,2.8070569038391113,2.8070569038391113
11938,2.7778265476226807,2.7778265476226807,2.7778265476226807,,,,2.7684037685394287,2.7684037685394287,2.7684037685394287
11939,2.79617977142334,2.79617977142334,2.79617977142334,,,,2.7875466346740723,2.7875466346740723,2.7875466346740723
11940,,,,,,,2.7863411903381348,2.7863411903381348,2.7863411903381348
11941,,,,,,,2.7781178951263428,2.7781178951263428,2.7781178951263428
11942,,,,,,,2.800349235534668,2.800349235534668,2.800349235534668
11943,,,,,,,2.8464200496673584,2.8464200496673584,2.8464200496673584
11944,2.831864356994629,2.831864356994629,2.831864356994629,,,,,,
11947,2.799030065536499,2.799030065536499,2.799030065536499,,,,2.7908854484558105,2.7908854484558105,2.7908854484558105
11950,2.8030121326446533,2.8030121326446533,2.8030121326446533,,,,2.794525623321533,2.794525623321533,2.794525623321533
11952,2.75758695602417,2.75758695602417,2.75758695602417,,,,2.7499470710754395,2.7499470710754395,2.7499470710754395
11953,,,,,,,2.7422924041748047,2.7422924041748047,2.7422924041748047
11956,,,,,,,2.7614476680755615,2.7614476680755615,2.7614476680755615
11957,,,,,,,2.7895209789276123,2.7895209789276123,2.7895209789276123
11958,2.7947230339050293,2.7947230339050293,2.7947230339050293,,,,,,
11959,,,,,,,2.801138401031494,2.801138401031494,2.801138401031494
11960,2.81725811958313,2.81725811958313,2.81725811958313,,,,,,
11961,2.791844606399536,2.791844606399536,2.791844606399536,,,,2.784393787384033,2.784393787384033,2.784393787384033
11962,2.866107940673828,2.866107940673828,2.866107940673828,,,,2.859231472015381,2.859231472015381,2.859231472015381
11963,2.8401038646698,2.8401038646698,2.8401038646698,,,,,,
11964,2.823287010192871,2.823287010192871,2.823287010192871,,,,2.814821243286133,2.814821243286133,2.814821243286133
11965,,,,,,,2.7689156532287598,2.7689156532287598,2.7689156532287598
11966,2.7948379516601562,2.7948379516601562,2.7948379516601562,,,,,,
11967,,,,,,,2.7756295204162598,2.7756295204162598,2.7756295204162598
11968,,,,,,,2.8142776489257812,2.8142776489257812,2.8142776489257812
11969,2.838469982147217,2.838469982147217,2.838469982147217,,,,2.828826427459717,2.828826427459717,2.828826427459717
11970,,,,,,,2.802165985107422,2.802165985107422,2.802165985107422
11971,2.7818331718444824,2.7818331718444824,2.7818331718444824,,,,2.773257255554199,2.773257255554199,2.773257255554199
11973,2.7982211112976074,2.7982211112976074,2.7982211112976074,,,,2.7894833087921143,2.7894833087921143,2.7894833087921143
11974,2.7996835708618164,2.7996835708618164,2.7996835708618164,,,,2.792142629623413,2.792142629623413,2.792142629623413
11975,2.791612148284912,2.791612148284912,2.791612148284912,,,,,,
11976,2.8106770515441895,2.8106770515441895,2.8106770515441895,,,,2.8019559383392334,2.8019559383392334,2.8019559383392334
11977,,,,,,,2.793595790863037,2.793595790863037,2.793595790863037
11980,2.7963759899139404,2.7963759899139404,2.7963759899139404,,,,,,
11981,2.7901699542999268,2.7901699542999268,2.7901699542999268,,,,,,
11982,2.791491746902466,2.791491746902466,2.791491746902466,,,,2.782447576522827,2.782447576522827,2.782447576522827
11983,,,,,,,2.7653653621673584,2.7653653621673584,2.7653653621673584
11984,,,,,,,2.767119884490967,2.767119884490967,2.767119884490967
11985,,,,,,,2.798995018005371,2.798995018005371,2.798995018005371
11986,2.784360885620117,2.784360885620117,2.784360885620117,,,,,,
11987,,,,,,,2.7679569721221924,2.7679569721221924,2.7679569721221924
11989,,,,,,,2.7605459690093994,2.7605459690093994,2.7605459690093994
11990,2.803938865661621,2.803938865661621,2.803938865661621,,,,2.796213150024414,2.796213150024414,2.796213150024414
11991,,,,,,,2.831064224243164,2.831064224243164,2.831064224243164
11993,2.8153977394104004,2.8153977394104004,2.8153977394104004,,,,2.807396650314331,2.807396650314331,2.807396650314331
11995,,,,,,,2.715388536453247,2.715388536453247,2.715388536453247
11996,2.753561019897461,2.753561019897461,2.753561019897461,,,,,,
11998,,,,,,,2.7786641120910645,2.7786641120910645,2.7786641120910645
11999,2.8158655166625977,2.8158655166625977,2.8158655166625977,,,,2.80782413482666,2.80782413482666,2.80782413482666
12000,,,,,,,2.723520040512085,2.723520040512085,2.723520040512085
12004,2.8169503211975098,2.8169503211975098,2.8169503211975098,,,,2.809037685394287,2.809037685394287,2.809037685394287
12005,,,,,,,2.7978358268737793,2.7978358268737793,2.7978358268737793
12006,2.8400590419769287,2.8400590419769287,2.8400590419769287,,,,,,
12008,,,,,,,2.7883031368255615,2.7883031368255615,2.7883031368255615
12009,,,,,,,2.8030073642730713,2.8030073642730713,2.8030073642730713
12011,2.787885904312134,2.787885904312134,2.787885904312134,,,,,,
12012,2.7713623046875,2.7713623046875,2.7713623046875,,,,2.7622923851013184,2.7622923851013184,2.7622923851013184
12013,,,,,,,2.776268243789673,2.776268243789673,2.776268243789673
12014,2.820178747177124,2.820178747177124,2.820178747177124,,,,2.81217885017395,2.81217885017395,2.81217885017395
12015,,,,,,,2.7799644470214844,2.7799644470214844,2.7799644470214844
12016,,,,,,,2.865276336669922,2.865276336669922,2.865276336669922
12017,2.8088431358337402,2.8088431358337402,2.8088431358337402,,,,2.8006293773651123,2.8006293773651123,2.8006293773651123
12018,2.777012825012207,2.777012825012207,2.777012825012207,,,,2.76818585395813,2.76818585395813,2.76818585395813
12019,2.7995364665985107,2.7995364665985107,2.7995364665985107,,,,2.791317939758301,2.791317939758301,2.791317939758301
12020,,,,,,,2.7853877544403076,2.7853877544403076,2.7853877544403076
12022,,,,,,,2.791849374771118,2.791849374771118,2.791849374771118
12024,2.8198235034942627,2.8198235034942627,2.8198235034942627,,,,,,
12025,,,,,,,2.7876436710357666,2.7876436710357666,2.7876436710357666
12028,2.792552947998047,2.792552947998047,2.792552947998047,,,,2.784346342086792,2.784346342086792,2.784346342086792
12029,2.7621190547943115,2.7621190547943115,2.7621190547943115,,,,,,
12031,2.8362741470336914,2.8362741470336914,2.8362741470336914,,,,2.828123092651367,2.828123092651367,2.828123092651367
12033,2.815687417984009,2.815687417984009,2.815687417984009,,,,,,
12034,2.7753593921661377,2.7753593921661377,2.7753593921661377,,,,2.767552614212036,2.767552614212036,2.767552614212036
12035,,,,,,,2.7594494819641113,2.7594494819641113,2.7594494819641113
12036,,,,,,,2.7995643615722656,2.7995643615722656,2.7995643615722656
12037,,,,,,,2.7803356647491455,2.7803356647491455,2.7803356647491455
12038,,,,,,,2.820297956466675,2.820297956466675,2.820297956466675
12039,,,,,,,2.8033080101013184,2.8033080101013184,2.8033080101013184
12040,2.8211288452148438,2.8211288452148438,2.8211288452148438,,,,2.8118972778320312,2.8118972778320312,2.8118972778320312
12041,,,,,,,2.795156240463257,2.795156240463257,2.795156240463257
12042,2.7978782653808594,2.7978782653808594,2.7978782653808594,,,,,,
12043,,,,,,,2.7717418670654297,2.7717418670654297,2.7717418670654297
12044,2.8333098888397217,2.8333098888397217,2.8333098888397217,,,,,,
12045,,,,,,,2.806091547012329,2.806091547012329,2.806091547012329
12046,,,,,,,2.7741949558258057,2.7741949558258057,2.7741949558258057
12047,,,,,,,2.796644687652588,2.796644687652588,2.796644687652588
12048,2.8023483753204346,2.8023483753204346,2.8023483753204346,,,,,,
12049,2.7882328033447266,2.7882328033447266,2.7882328033447266,,,,,,
12052,2.8550281524658203,2.8550281524658203,2.8550281524658203,,,,2.846893072128296,2.846893072128296,2.846893072128296
12055,,,,,,,2.79742693901062,2.79742693901062,2.79742693901062
12057,2.7873523235321045,2.7873523235321045,2.7873523235321045,,,,,,
12059,2.772984743118286,2.772984743118286,2.772984743118286,,,,2.7646071910858154,2.7646071910858154,2.7646071910858154
12060,2.780527114868164,2.780527114868164,2.780527114868164,,,,,,
12061,2.7723772525787354,2.7723772525787354,2.7723772525787354,,,,2.7625420093536377,2.7625420093536377,2.7625420093536377
12063,2.8149049282073975,2.8149049282073975,2.8149049282073975,,,,2.8064239025115967,2.8064239025115967,2.8064239025115967
12064,2.7711381912231445,2.7711381912231445,2.7711381912231445,,,,2.7623202800750732,2.7623202800750732,2.7623202800750732
12065,,,,,,,2.7901973724365234,2.7901973724365234,2.7901973724365234
12066,,,,,,,2.7798516750335693,2.7798516750335693,2.7798516750335693
12067,2.8485662937164307,2.8485662937164307,2.8485662937164307,,,,,,
12068,2.771564245223999,2.771564245223999,2.771564245223999,,,,2.7636194229125977,2.7636194229125977,2.7636194229125977
12069,2.8224029541015625,2.8224029541015625,2.8224029541015625,,,,2.8137080669403076,2.8137080669403076,2.8137080669403076
12070,,,,,,,2.814305305480957,2.814305305480957,2.814305305480957
12071,2.8100526332855225,2.8100526332855225,2.8100526332855225,,,,2.801832914352417,2.801832914352417,2.801832914352417
12072,2.7961440086364746,2.7961440086364746,2.7961440086364746,,,,2.787877082824707,2.787877082824707,2.787877082824707
12073,,,,,,,2.7702701091766357,2.7702701091766357,2.7702701091766357
12074,2.792158365249634,2.792158365249634,2.792158365249634,,,,2.7835190296173096,2.7835190296173096,2.7835190296173096
12075,2.820723533630371,2.820723533630371,2.820723533630371,,,,,,
12076,2.8319928646087646,2.8319928646087646,2.8319928646087646,,,,,,
12077,,,,,,,2.7600226402282715,2.7600226402282715,2.7600226402282715
12078,2.795940637588501,2.795940637588501,2.795940637588501,,,,,,
12079,2.791083812713623,2.791083812713623,2.791083812713623,,,,2.7818045616149902,2.7818045616149902,2.7818045616149902
12080,,,,,,,2.771702527999878,2.771702527999878,2.771702527999878
12081,2.8313376903533936,2.8313376903533936,2.8313376903533936,,,,,,
12082,,,,,,,2.809868812561035,2.809868812561035,2.809868812561035
12083,2.8314664363861084,2.8314664363861084,2.8314664363861084,,,,2.82393479347229,2.82393479347229,2.82393479347229
12084,2.7856285572052,2.7856285572052,2.7856285572052,,,,,,
12085,,,,,,,2.791891098022461,2.791891098022461,2.791891098022461
12086,2.7943313121795654,2.7943313121795654,2.7943313121795654,,,,,,
12088,2.7807326316833496,2.7807326316833496,2.7807326316833496,,,,2.7731540203094482,2.7731540203094482,2.7731540203094482
12089,,,,,,,2.801394462585449,2.801394462585449,2.801394462585449
12090,,,,,,,2.8188323974609375,2.8188323974609375,2.8188323974609375
12091,2.8249099254608154,2.8249099254608154,2.8249099254608154,,,,2.8162927627563477,2.8162927627563477,2.8162927627563477
12092,2.844816207885742,2.844816207885742,2.844816207885742,,,,,,
12093,,,,,,,2.7955565452575684,2.7955565452575684,2.7955565452575684
12096,2.7940142154693604,2.7940142154693604,2.7940142154693604,,,,,,
12097,2.796926498413086,2.796926498413086,2.796926498413086,,,,,,
12100,,,,,,,2.761367082595825,2.761367082595825,2.761367082595825
12102,2.7793610095977783,2.7793610095977783,2.7793610095977783,,,,,,
12103,,,,,,,2.772947311401367,2.772947311401367,2.772947311401367
12104,,,,,,,2.8113012313842773,2.8113012313842773,2.8113012313842773
12105,2.7944881916046143,2.7944881916046143,2.7944881916046143,,,,2.786973237991333,2.786973237991333,2.786973237991333
12106,,,,,,,2.77720046043396,2.77720046043396,2.77720046043396
12107,,,,,,,2.7657699584960938,2.7657699584960938,2.7657699584960938
12108,2.780578136444092,2.780578136444092,2.780578136444092,,,,,,
12109,2.8005282878875732,2.8005282878875732,2.8005282878875732,,,,2.7932140827178955,2.7932140827178955,2.7932140827178955
12110,2.7887864112854004,2.7887864112854004,2.7887864112854004,,,,,,
12111,2.7953648567199707,2.7953648567199707,2.7953648567199707,,,,2.787053108215332,2.787053108215332,2.787053108215332
12112,2.773831605911255,2.773831605911255,2.773831605911255,,,,,,
12113,2.7864325046539307,2.7864325046539307,2.7864325046539307,,,,2.776746988296509,2.776746988296509,2.776746988296509
12114,2.8288493156433105,2.8288493156433105,2.8288493156433105,,,,,,
12115,2.7621877193450928,2.7621877193450928,2.7621877193450928,,,,2.75449800491333,2.75449800491333,2.75449800491333
12116,,,,,,,2.797476291656494,2.797476291656494,2.797476291656494
12118,,,,,,,2.805929183959961,2.805929183959961,2.805929183959961
12119,,,,,,,2.7830140590667725,2.7830140590667725,2.7830140590667725
12120,,,,,,,2.773960828781128,2.773960828781128,2.773960828781128
12122,2.7561802864074707,2.7561802864074707,2.7561802864074707,,,,2.747753858566284,2.747753858566284,2.747753858566284
12123,2.8361668586730957,2.8361668586730957,2.8361668586730957,,,,2.8265910148620605,2.8265910148620605,2.8265910148620605
12124,2.7917263507843018,2.7917263507843018,2.7917263507843018,,,,2.7820112705230713,2.7820112705230713,2.7820112705230713
12125,2.7777926921844482,2.7777926921844482,2.7777926921844482,,,,2.769695997238159,2.769695997238159,2.769695997238159
12126,2.8009917736053467,2.8009917736053467,2.8009917736053467,,,,2.7922983169555664,2.7922983169555664,2.7922983169555664
12127,2.75337815284729,2.75337815284729,2.75337815284729,,,,,,
12128,,,,,,,2.818692445755005,2.818692445755005,2.818692445755005
12129,,,,,,,2.767411708831787,2.767411708831787,2.767411708831787
12134,,,,,,,2.751716375350952,2.751716375350952,2.751716375350952
12135,2.7999749183654785,2.7999749183654785,2.7999749183654785,,,,,,
12136,,,,,,,2.7826626300811768,2.7826626300811768,2.7826626300811768
12137,,,,,,,2.841825008392334,2.841825008392334,2.841825008392334
12138,,,,,,,2.798034429550171,2.798034429550171,2.798034429550171
12140,2.7825980186462402,2.7825980186462402,2.7825980186462402,,,,2.773189067840576,2.773189067840576,2.773189067840576
12142,,,,,,,2.797011137008667,2.797011137008667,2.797011137008667
12143,2.802161693572998,2.802161693572998,2.802161693572998,,,,2.792790412902832,2.792790412902832,2.792790412902832
12145,2.8267264366149902,2.8267264366149902,2.8267264366149902,,,,2.8163373470306396,2.8163373470306396,2.8163373470306396
12146,,,,,,,2.789379835128784,2.789379835128784,2.789379835128784
12147,2.818549156188965,2.818549156188965,2.818549156188965,,,,2.809269666671753,2.809269666671753,2.809269666671753
12148,2.781268358230591,2.781268358230591,2.781268358230591,,,,2.7722673416137695,2.7722673416137695,2.7722673416137695
12149,2.8039002418518066,2.8039002418518066,2.8039002418518066,,,,,,
12150,,,,,,,2.786038637161255,2.786038637161255,2.786038637161255
12151,,,,,,,2.785191059112549,2.785191059112549,2.785191059112549
12152,2.8206515312194824,2.8206515312194824,2.8206515312194824,,,,2.811544895172119,2.811544895172119,2.811544895172119
12153,,,,,,,2.8644049167633057,2.8644049167633057,2.8644049167633057
12154,,,,,,,2.7693381309509277,2.7693381309509277,2.7693381309509277
12155,2.7993223667144775,2.7993223667144775,2.7993223667144775,,,,,,
12156,,,,,,,2.747591972351074,2.747591972351074,2.747591972351074
12158,2.7897069454193115,2.7897069454193115,2.7897069454193115,,,,,,
12161,2.78082537651062,2.78082537651062,2.78082537651062,,,,2.771334171295166,2.771334171295166,2.771334171295166
12162,,,,,,,2.7856359481811523,2.7856359481811523,2.7856359481811523
12164,,,,,,,2.784273147583008,2.784273147583008,2.784273147583008
12167,2.7590160369873047,2.7590160369873047,2.7590160369873047,,,,2.7503292560577393,2.7503292560577393,2.7503292560577393
12169,,,,,,,2.7684593200683594,2.7684593200683594,2.7684593200683594
12170,,,,,,,2.7915680408477783,2.7915680408477783,2.7915680408477783
12172,2.803898811340332,2.803898811340332,2.803898811340332,,,,2.7942922115325928,2.7942922115325928,2.7942922115325928
12173,2.85494065284729,2.85494065284729,2.85494065284729,,,,,,
12179,2.753892183303833,2.753892183303833,2.753892183303833,,,,2.745332956314087,2.745332956314087,2.745332956314087
12180,,,,,,,2.797821044921875,2.797821044921875,2.797821044921875
12181,2.8095803260803223,2.8095803260803223,2.8095803260803223,,,,,,
12182,2.8269248008728027,2.8269248008728027,2.8269248008728027,,,,,,
12183,2.8390791416168213,2.8390791416168213,2.8390791416168213,,,,2.8299107551574707,2.8299107551574707,2.8299107551574707
12184,2.758805751800537,2.758805751800537,2.758805751800537,,,,2.748345136642456,2.748345136642456,2.748345136642456
12185,,,,,,,2.777973175048828,2.777973175048828,2.777973175048828
12187,,,,,,,2.768044948577881,2.768044948577881,2.768044948577881
12188,2.837120771408081,2.837120771408081,2.837120771408081,,,,,,
12189,2.790682554244995,2.790682554244995,2.790682554244995,,,,,,
12190,,,,,,,2.745560646057129,2.745560646057129,2.745560646057129
12191,,,,,,,2.80930233001709,2.80930233001709,2.80930233001709
12192,2.8076717853546143,2.8076717853546143,2.8076717853546143,,,,2.7984061241149902,2.7984061241149902,2.7984061241149902
12194,,,,,,,2.7817304134368896,2.7817304134368896,2.7817304134368896
12195,,,,,,,2.7793800830841064,2.7793800830841064,2.7793800830841064
12199,,,,,,,2.7913150787353516,2.7913150787353516,2.7913150787353516
12201,,,,,,,2.798196792602539,2.798196792602539,2.798196792602539
12202,,,,,,,2.7264254093170166,2.7264254093170166,2.7264254093170166
12203,2.8033041954040527,2.8033041954040527,2.8033041954040527,,,,,,
12204,2.7973129749298096,2.7973129749298096,2.7973129749298096,,,,,,
12205,2.804872989654541,2.804872989654541,2.804872989654541,,,,2.796696901321411,2.796696901321411,2.796696901321411
12206,,,,,,,2.714600086212158,2.714600086212158,2.714600086212158
12207,2.796668291091919,2.796668291091919,2.796668291091919,,,,2.787874698638916,2.787874698638916,2.787874698638916
12208,2.792055130004883,2.792055130004883,2.792055130004883,,,,,,
12209,2.793226718902588,2.793226718902588,2.793226718902588,,,,,,
12210,2.777594566345215,2.777594566345215,2.777594566345215,,,,2.768855094909668,2.768855094909668,2.768855094909668
12211,,,,,,,2.7718429565429688,2.7718429565429688,2.7718429565429688
12213,2.7711822986602783,2.7711822986602783,2.7711822986602783,,,,2.7632524967193604,2.7632524967193604,2.7632524967193604
12214,2.8171348571777344,2.8171348571777344,2.8171348571777344,,,,2.8085591793060303,2.8085591793060303,2.8085591793060303
12215,,,,,,,2.829782485961914,2.829782485961914,2.829782485961914
12217,,,,,,,2.783055305480957,2.783055305480957,2.783055305480957
12218,,,,,,,2.768730640411377,2.768730640411377,2.768730640411377
12220,2.80572772026062,2.80572772026062,2.80572772026062,,,,,,
12221,,,,,,,2.8107073307037354,2.8107073307037354,2.8107073307037354
12224,2.806941509246826,2.806941509246826,2.806941509246826,,,,2.7976620197296143,2.7976620197296143,2.7976620197296143
12226,,,,,,,2.745511770248413,2.745511770248413,2.745511770248413
12227,,,,,,,2.816328287124634,2.816328287124634,2.816328287124634
12230,2.7827467918395996,2.7827467918395996,2.7827467918395996,,,,2.7748451232910156,2.7748451232910156,2.7748451232910156
12231,2.7836081981658936,2.7836081981658936,2.7836081981658936,,,,,,
12232,2.80448317527771,2.80448317527771,2.80448317527771,,,,2.7942163944244385,2.7942163944244385,2.7942163944244385
12233,,,,,,,2.8460137844085693,2.8460137844085693,2.8460137844085693
12234,2.824835777282715,2.824835777282715,2.824835777282715,,,,2.8160767555236816,2.8160767555236816,2.8160767555236816
12235,,,,,,,2.7827696800231934,2.7827696800231934,2.7827696800231934
12236,2.8118810653686523,2.8118810653686523,2.8118810653686523,,,,,,
12237,2.7670722007751465,2.7670722007751465,2.7670722007751465,,,,2.758350133895874,2.758350133895874,2.758350133895874
12238,,,,,,,2.743156909942627,2.743156909942627,2.743156909942627
12239,2.803464889526367,2.803464889526367,2.803464889526367,,,,2.7943170070648193,2.7943170070648193,2.7943170070648193
12240,2.8876872062683105,2.8876872062683105,2.8876872062683105,,,,2.8786423206329346,2.8786423206329346,2.8786423206329346
12241,,,,,,,2.776279926300049,2.776279926300049,2.776279926300049
12242,2.790268898010254,2.790268898010254,2.790268898010254,,,,,,
12244,2.805644989013672,2.805644989013672,2.805644989013672,,,,2.7974658012390137,2.7974658012390137,2.7974658012390137
12245,2.8068389892578125,2.8068389892578125,2.8068389892578125,,,,,,
12246,,,,,,,2.744873046875,2.744873046875,2.744873046875
12247,2.81253981590271,2.81253981590271,2.81253981590271,,,,2.804518938064575,2.804518938064575,2.804518938064575
12248,2.786860942840576,2.786860942840576,2.786860942840576,,,,,,
12249,,,,,,,2.7763612270355225,2.7763612270355225,2.7763612270355225
12250,2.769784450531006,2.769784450531006,2.769784450531006,,,,,,
12253,2.7372541427612305,2.7372541427612305,2.7372541427612305,,,,2.7290897369384766,2.7290897369384766,2.7290897369384766
12255,,,,,,,2.6997110843658447,2.6997110843658447,2.6997110843658447
12256,2.8109490871429443,2.8109490871429443,2.8109490871429443,,,,,,
12257,2.7925281524658203,2.7925281524658203,2.7925281524658203,,,,2.7840638160705566,2.7840638160705566,2.7840638160705566
12258,2.790679931640625,2.790679931640625,2.790679931640625,,,,,,
12259,,,,,,,2.839545249938965,2.839545249938965,2.839545249938965
12262,,,,,,,2.7800509929656982,2.7800509929656982,2.7800509929656982
12263,2.780595302581787,2.780595302581787,2.780595302581787,,,,2.7727108001708984,2.7727108001708984,2.7727108001708984
12264,2.816274404525757,2.816274404525757,2.816274404525757,,,,2.808121919631958,2.808121919631958,2.808121919631958
12265,,,,,,,2.7740869522094727,2.7740869522094727,2.7740869522094727
12266,2.8248980045318604,2.8248980045318604,2.8248980045318604,,,,2.8155713081359863,2.8155713081359863,2.8155713081359863
12268,2.793720245361328,2.793720245361328,2.793720245361328,,,,,,
12269,2.794153928756714,2.794153928756714,2.794153928756714,,,,,,
12271,2.7927563190460205,2.7927563190460205,2.7927563190460205,,,,2.7847073078155518,2.7847073078155518,2.7847073078155518
12272,2.801675796508789,2.801675796508789,2.801675796508789,,,,2.793752908706665,2.793752908706665,2.793752908706665
12273,2.789158582687378,2.789158582687378,2.789158582687378,,,,2.7789573669433594,2.7789573669433594,2.7789573669433594
12274,,,,,,,2.7732160091400146,2.7732160091400146,2.7732160091400146
12276,2.7707107067108154,2.7707107067108154,2.7707107067108154,,,,,,
12282,2.8029837608337402,2.8029837608337402,2.8029837608337402,,,,2.7946739196777344,2.7946739196777344,2.7946739196777344
12283,2.780748128890991,2.780748128890991,2.780748128890991,,,,2.770934581756592,2.770934581756592,2.770934581756592
12284,2.812370538711548,2.812370538711548,2.812370538711548,,,,2.803839921951294,2.803839921951294,2.803839921951294
12286,,,,,,,2.8091797828674316,2.8091797828674316,2.8091797828674316
12287,,,,,,,2.7905421257019043,2.7905421257019043,2.7905421257019043
12290,2.8127098083496094,2.8127098083496094,2.8127098083496094,,,,2.804302453994751,2.804302453994751,2.804302453994751
12291,2.771010398864746,2.771010398864746,2.771010398864746,,,,2.7631704807281494,2.7631704807281494,2.7631704807281494
12292,,,,,,,2.7826132774353027,2.7826132774353027,2.7826132774353027
12294,2.859682559967041,2.859682559967041,2.859682559967041,,,,2.8518118858337402,2.8518118858337402,2.8518118858337402
12295,,,,,,,2.7835922241210938,2.7835922241210938,2.7835922241210938
12296,2.7877514362335205,2.7877514362335205,2.7877514362335205,,,,2.7805089950561523,2.7805089950561523,2.7805089950561523
12297,2.8321778774261475,2.8321778774261475,2.8321778774261475,,,,2.8241097927093506,2.8241097927093506,2.8241097927093506
12298,,,,,,,2.790083885192871,2.790083885192871,2.790083885192871
12300,2.785290479660034,2.785290479660034,2.785290479660034,,,,,,
