run_name,metric,tokens,value
GBS 1.5M (baseline),winogrande,786432000.0,0.49013417521704816
GBS 1.5M (baseline),winogrande,943718400.0,0.4861878453038674
GBS 1.5M (baseline),winogrande,1101004800.0,0.4909234411996843
GBS 1.5M (baseline),winogrande,1258291200.0,0.48303078137332284
GBS 1.5M (baseline),winogrande,1572864000.0,0.48697711128650356
GBS 1.5M (baseline),winogrande,3145728000.0,0.4925019731649566
GBS 1.5M (baseline),winogrande,4718592000.0,0.5074980268350434
GBS 1.5M (baseline),winogrande,6291456000.0,0.49329123914759276
GBS 1.5M (baseline),winogrande,7864320000.0,0.4909234411996843
GBS 1.5M (baseline),winogrande,9437184000.0,0.48539857932123126
GBS 1.5M (baseline),winogrande,11010048000.0,0.489344909234412
GBS 1.5M (baseline),winogrande,12582912000.0,0.489344909234412
GBS 1.5M (baseline),winogrande,14155776000.0,0.4972375690607735
GBS 1.5M (baseline),winogrande,15728640000.0,0.48855564325177586
GBS 1.5M (baseline),winogrande,17301504000.0,0.4996053670086819
GBS 1.5M (baseline),winogrande,18874368000.0,0.4925019731649566
GBS 1.5M (baseline),winogrande,20447232000.0,0.500394632991318
GBS 1.5M (baseline),winogrande,22020096000.0,0.4964483030781373
GBS 1.5M (baseline),winogrande,23592960000.0,0.4956590370955012
GBS 1.5M (baseline),winogrande,25165824000.0,0.500394632991318
GBS 1.5M (baseline),winogrande,26738688000.0,0.4940805051302289
GBS 1.5M (baseline),winogrande,28311552000.0,0.4980268350434096
GBS 1.5M (baseline),winogrande,29884416000.0,0.4988161010260458
GBS 1.5M (baseline),winogrande,31457280000.0,0.4925019731649566
GBS 1.5M (baseline),winogrande,33030144000.0,0.5011838989739542
GBS 1.5M (baseline),winogrande,34603008000.0,0.5035516969218626
GBS 1.5M (baseline),winogrande,36175872000.0,0.4925019731649566
GBS 1.5M (baseline),winogrande,37748736000.0,0.5067087608524072
GBS 1.5M (baseline),winogrande,39321600000.0,0.5019731649565904
GBS 1.5M (baseline),winogrande,40894464000.0,0.505130228887135
GBS 1.5M (baseline),winogrande,42467328000.0,0.5043409629044988
GBS 1.5M (baseline),winogrande,44040192000.0,0.500394632991318
GBS 1.5M (baseline),winogrande,45613056000.0,0.5082872928176796
GBS 1.5M (baseline),winogrande,47185920000.0,0.5059194948697711
GBS 1.5M (baseline),winogrande,47185920000.0,0.5059194948697711
GBS 1.5M (baseline),openbookqa,629145600.0,0.25
GBS 1.5M (baseline),openbookqa,786432000.0,0.268
GBS 1.5M (baseline),openbookqa,943718400.0,0.274
GBS 1.5M (baseline),openbookqa,1101004800.0,0.286
GBS 1.5M (baseline),openbookqa,1258291200.0,0.252
GBS 1.5M (baseline),openbookqa,1572864000.0,0.248
GBS 1.5M (baseline),openbookqa,3145728000.0,0.288
GBS 1.5M (baseline),openbookqa,4718592000.0,0.26
GBS 1.5M (baseline),openbookqa,6291456000.0,0.282
GBS 1.5M (baseline),openbookqa,7864320000.0,0.29
GBS 1.5M (baseline),openbookqa,9437184000.0,0.28
GBS 1.5M (baseline),openbookqa,11010048000.0,0.302
GBS 1.5M (baseline),openbookqa,12582912000.0,0.29
GBS 1.5M (baseline),openbookqa,14155776000.0,0.298
GBS 1.5M (baseline),openbookqa,15728640000.0,0.31
GBS 1.5M (baseline),openbookqa,17301504000.0,0.308
GBS 1.5M (baseline),openbookqa,18874368000.0,0.318
GBS 1.5M (baseline),openbookqa,20447232000.0,0.318
GBS 1.5M (baseline),openbookqa,22020096000.0,0.326
GBS 1.5M (baseline),openbookqa,23592960000.0,0.312
GBS 1.5M (baseline),openbookqa,25165824000.0,0.314
GBS 1.5M (baseline),openbookqa,26738688000.0,0.3
GBS 1.5M (baseline),openbookqa,28311552000.0,0.324
GBS 1.5M (baseline),openbookqa,29884416000.0,0.296
GBS 1.5M (baseline),openbookqa,31457280000.0,0.314
GBS 1.5M (baseline),openbookqa,33030144000.0,0.31
GBS 1.5M (baseline),openbookqa,34603008000.0,0.314
GBS 1.5M (baseline),openbookqa,36175872000.0,0.316
GBS 1.5M (baseline),openbookqa,37748736000.0,0.322
GBS 1.5M (baseline),openbookqa,39321600000.0,0.318
GBS 1.5M (baseline),openbookqa,40894464000.0,0.318
GBS 1.5M (baseline),openbookqa,42467328000.0,0.316
GBS 1.5M (baseline),openbookqa,44040192000.0,0.316
GBS 1.5M (baseline),openbookqa,45613056000.0,0.32
GBS 1.5M (baseline),openbookqa,47185920000.0,0.314
GBS 1.5M (baseline),openbookqa,47185920000.0,0.314
GBS 3M,hellaswag,1572864000.0,0.26070503883688506
GBS 3M,hellaswag,3145728000.0,0.28560047799243177
GBS 3M,hellaswag,4718592000.0,0.3020314678350926
GBS 3M,hellaswag,6291456000.0,0.32045409281019716
GBS 3M,hellaswag,7864320000.0,0.34106751643098987
GBS 3M,hellaswag,9437184000.0,0.35769766978689504
GBS 3M,hellaswag,11010048000.0,0.3693487353116909
GBS 3M,hellaswag,12582912000.0,0.382194781915953
GBS 3M,hellaswag,14155776000.0,0.39613622784305913
GBS 3M,hellaswag,15728640000.0,0.3996215893248357
GBS 3M,hellaswag,17301504000.0,0.40948018323043217
GBS 3M,hellaswag,18874368000.0,0.41635132443736306
GBS 3M,hellaswag,20447232000.0,0.4230233021310496
GBS 3M,hellaswag,22020096000.0,0.4244174467237602
GBS 3M,hellaswag,23592960000.0,0.433379804819757
GBS 3M,hellaswag,25165824000.0,0.43756223859788884
GBS 3M,hellaswag,26738688000.0,0.4427404899422426
GBS 3M,hellaswag,28311552000.0,0.44831706831308504
GBS 3M,hellaswag,29884416000.0,0.4506074487153953
GBS 3M,hellaswag,31457280000.0,0.4553873730332603
GBS 3M,hellaswag,33030144000.0,0.45757817167894843
GBS 3M,hellaswag,34603008000.0,0.46415056761601275
GBS 3M,hellaswag,36175872000.0,0.46683927504481176
GBS 3M,hellaswag,37748736000.0,0.4695279824736108
GBS 3M,hellaswag,39321600000.0,0.4673371838279227
GBS 3M,hellaswag,44040192000.0,0.4758016331408086
GBS 3M,hellaswag,45613056000.0,0.4763991236805417
GBS 3M,hellaswag,47185920000.0,0.47719577773351923
GBS 3M,mmlu,1572864000.0,0.25427199788911325
GBS 3M,mmlu,3145728000.0,0.2619510475288907
GBS 3M,mmlu,4718592000.0,0.2727848097558333
GBS 3M,mmlu,6291456000.0,0.2806959225633405
GBS 3M,mmlu,7864320000.0,0.2833505826252855
GBS 3M,mmlu,9437184000.0,0.2861582683167967
GBS 3M,mmlu,11010048000.0,0.29248014960362373
GBS 3M,mmlu,12582912000.0,0.28870164195277265
GBS 3M,mmlu,14155776000.0,0.3007293078090992
GBS 3M,mmlu,15728640000.0,0.2952664648763865
GBS 3M,mmlu,17301504000.0,0.3021671961425005
GBS 3M,mmlu,18874368000.0,0.300433021514622
GBS 3M,mmlu,20447232000.0,0.30662595988341307
GBS 3M,mmlu,22020096000.0,0.3069631546531406
GBS 3M,mmlu,23592960000.0,0.3085579412405642
GBS 3M,mmlu,25165824000.0,0.30964188715155844
GBS 3M,mmlu,26738688000.0,0.317028099035958
GBS 3M,mmlu,28311552000.0,0.3147323807850262
GBS 3M,mmlu,29884416000.0,0.3130017258898439
GBS 3M,mmlu,31457280000.0,0.31551541776661945
GBS 3M,mmlu,33030144000.0,0.3204799648885302
GBS 3M,mmlu,34603008000.0,0.3192356475779781
GBS 3M,mmlu,36175872000.0,0.32118959869861186
GBS 3M,mmlu,37748736000.0,0.32043787700443144
GBS 3M,mmlu,39321600000.0,0.32039029161088234
GBS 3M,mmlu,44040192000.0,0.32492255465204267
GBS 3M,mmlu,45613056000.0,0.3244267748142949
GBS 3M,mmlu,47185920000.0,0.32402808400003785
GBS 3M,arc,1572864000.0,0.26361883913078454
GBS 3M,arc,3145728000.0,0.31657085645993494
GBS 3M,arc,4718592000.0,0.34245469484377333
GBS 3M,arc,6291456000.0,0.3596265556589789
GBS 3M,arc,7864320000.0,0.3793006860413004
GBS 3M,arc,9437184000.0,0.37565429608944967
GBS 3M,arc,11010048000.0,0.3982917916365015
GBS 3M,arc,12582912000.0,0.4130626515438802
GBS 3M,arc,14155776000.0,0.4134777812252215
GBS 3M,arc,15728640000.0,0.41798890497695956
GBS 3M,arc,17301504000.0,0.4321514347111617
GBS 3M,arc,18874368000.0,0.4363889176175866
GBS 3M,arc,20447232000.0,0.4270951839211225
GBS 3M,arc,22020096000.0,0.446951023316211
GBS 3M,arc,23592960000.0,0.44782150285563255
GBS 3M,arc,25165824000.0,0.44521580997690213
GBS 3M,arc,26738688000.0,0.44336783649923583
GBS 3M,arc,28311552000.0,0.4499316256995438
GBS 3M,arc,29884416000.0,0.4438116948782478
GBS 3M,arc,31457280000.0,0.4526500787166316
GBS 3M,arc,33030144000.0,0.44904390894151985
GBS 3M,arc,34603008000.0,0.45983368956918447
GBS 3M,arc,36175872000.0,0.45452103515243447
GBS 3M,arc,37748736000.0,0.45577216993599245
GBS 3M,arc,39321600000.0,0.45517533124188414
GBS 3M,arc,44040192000.0,0.4617161374840556
GBS 3M,arc,45613056000.0,0.46000965284241735
GBS 3M,arc,47185920000.0,0.4594300513669114
GBS 3M,piqa,1572864000.0,0.5429815016322089
GBS 3M,piqa,3145728000.0,0.5843307943416758
GBS 3M,piqa,4718592000.0,0.6088139281828074
GBS 3M,piqa,6291456000.0,0.6213275299238302
GBS 3M,piqa,7864320000.0,0.6332970620239391
GBS 3M,piqa,9437184000.0,0.6452665941240479
GBS 3M,piqa,11010048000.0,0.6572361262241567
GBS 3M,piqa,12582912000.0,0.6550598476605005
GBS 3M,piqa,14155776000.0,0.6610446137105549
GBS 3M,piqa,15728640000.0,0.661588683351469
GBS 3M,piqa,17301504000.0,0.6713819368879217
GBS 3M,piqa,18874368000.0,0.6746463547334058
GBS 3M,piqa,20447232000.0,0.6849836779107725
GBS 3M,piqa,22020096000.0,0.6833514689880305
GBS 3M,piqa,23592960000.0,0.6806311207834603
GBS 3M,piqa,25165824000.0,0.6860718171926007
GBS 3M,piqa,26738688000.0,0.6795429815016322
GBS 3M,piqa,28311552000.0,0.690424374319913
GBS 3M,piqa,29884416000.0,0.691512513601741
GBS 3M,piqa,31457280000.0,0.6980413492927094
GBS 3M,piqa,33030144000.0,0.6931447225244831
GBS 3M,piqa,34603008000.0,0.7002176278563657
GBS 3M,piqa,36175872000.0,0.6942328618063112
GBS 3M,piqa,37748736000.0,0.705114254624592
GBS 3M,piqa,39321600000.0,0.7034820457018498
GBS 3M,piqa,44040192000.0,0.7067464635473341
GBS 3M,piqa,45613056000.0,0.7083786724700761
GBS 3M,piqa,47185920000.0,0.704570184983678
GBS 3M,commonsenseqa,1572864000.0,0.23996723996723995
GBS 3M,commonsenseqa,3145728000.0,0.27927927927927926
GBS 3M,commonsenseqa,4718592000.0,0.31367731367731366
GBS 3M,commonsenseqa,6291456000.0,0.31122031122031124
GBS 3M,commonsenseqa,7864320000.0,0.3316953316953317
GBS 3M,commonsenseqa,9437184000.0,0.3357903357903358
GBS 3M,commonsenseqa,11010048000.0,0.3488943488943489
GBS 3M,commonsenseqa,12582912000.0,0.35626535626535627
GBS 3M,commonsenseqa,14155776000.0,0.3570843570843571
GBS 3M,commonsenseqa,15728640000.0,0.3595413595413595
GBS 3M,commonsenseqa,17301504000.0,0.38165438165438165
GBS 3M,commonsenseqa,18874368000.0,0.3579033579033579
GBS 3M,commonsenseqa,20447232000.0,0.3538083538083538
GBS 3M,commonsenseqa,22020096000.0,0.37182637182637185
GBS 3M,commonsenseqa,23592960000.0,0.38165438165438165
GBS 3M,commonsenseqa,25165824000.0,0.3669123669123669
GBS 3M,commonsenseqa,26738688000.0,0.3726453726453726
GBS 3M,commonsenseqa,28311552000.0,0.3726453726453726
GBS 3M,commonsenseqa,29884416000.0,0.3726453726453726
GBS 3M,commonsenseqa,31457280000.0,0.389025389025389
GBS 3M,commonsenseqa,33030144000.0,0.371007371007371
GBS 3M,commonsenseqa,34603008000.0,0.3775593775593776
GBS 3M,commonsenseqa,36175872000.0,0.3726453726453726
GBS 3M,commonsenseqa,37748736000.0,0.3857493857493858
GBS 3M,commonsenseqa,39321600000.0,0.3701883701883702
GBS 3M,commonsenseqa,44040192000.0,0.38493038493038495
GBS 3M,commonsenseqa,45613056000.0,0.3832923832923833
GBS 3M,commonsenseqa,47185920000.0,0.37919737919737917
GBS 3M,winogrande,1572864000.0,0.4988161010260458
GBS 3M,winogrande,3145728000.0,0.48697711128650356
GBS 3M,winogrande,4718592000.0,0.4861878453038674
GBS 3M,winogrande,6291456000.0,0.48539857932123126
GBS 3M,winogrande,7864320000.0,0.49329123914759276
GBS 3M,winogrande,9437184000.0,0.505130228887135
GBS 3M,winogrande,11010048000.0,0.5011838989739542
GBS 3M,winogrande,12582912000.0,0.48066298342541436
GBS 3M,winogrande,14155776000.0,0.48697711128650356
GBS 3M,winogrande,15728640000.0,0.4972375690607735
GBS 3M,winogrande,17301504000.0,0.4925019731649566
GBS 3M,winogrande,18874368000.0,0.4996053670086819
GBS 3M,winogrande,20447232000.0,0.494869771112865
GBS 3M,winogrande,22020096000.0,0.5011838989739542
GBS 3M,winogrande,23592960000.0,0.5019731649565904
GBS 3M,winogrande,25165824000.0,0.4996053670086819
GBS 3M,winogrande,26738688000.0,0.500394632991318
GBS 3M,winogrande,28311552000.0,0.494869771112865
GBS 3M,winogrande,29884416000.0,0.5011838989739542
GBS 3M,winogrande,31457280000.0,0.4956590370955012
GBS 3M,winogrande,33030144000.0,0.5098658247829518
GBS 3M,winogrande,34603008000.0,0.5027624309392266
GBS 3M,winogrande,36175872000.0,0.5082872928176796
GBS 3M,winogrande,37748736000.0,0.5035516969218626
GBS 3M,winogrande,39321600000.0,0.5098658247829518
GBS 3M,winogrande,44040192000.0,0.5011838989739542
GBS 3M,winogrande,45613056000.0,0.5067087608524072
GBS 3M,winogrande,47185920000.0,0.5035516969218626
GBS 3M,openbookqa,1572864000.0,0.272
GBS 3M,openbookqa,3145728000.0,0.272
GBS 3M,openbookqa,4718592000.0,0.254
GBS 3M,openbookqa,6291456000.0,0.27
GBS 3M,openbookqa,7864320000.0,0.268
GBS 3M,openbookqa,9437184000.0,0.27
GBS 3M,openbookqa,11010048000.0,0.288
GBS 3M,openbookqa,12582912000.0,0.292
GBS 3M,openbookqa,14155776000.0,0.278
GBS 3M,openbookqa,15728640000.0,0.284
GBS 3M,openbookqa,17301504000.0,0.304
GBS 3M,openbookqa,18874368000.0,0.282
GBS 3M,openbookqa,20447232000.0,0.296
GBS 3M,openbookqa,22020096000.0,0.296
GBS 3M,openbookqa,23592960000.0,0.288
GBS 3M,openbookqa,25165824000.0,0.31
GBS 3M,openbookqa,26738688000.0,0.298
GBS 3M,openbookqa,28311552000.0,0.288
GBS 3M,openbookqa,29884416000.0,0.3
GBS 3M,openbookqa,31457280000.0,0.292
GBS 3M,openbookqa,33030144000.0,0.296
GBS 3M,openbookqa,34603008000.0,0.298
GBS 3M,openbookqa,36175872000.0,0.314
GBS 3M,openbookqa,37748736000.0,0.296
