run_name,tokens,learning_rate
Ablation decay,4173173173173.1733,0.0002
Ablation decay,4184184184184.184,0.0002
Ablation decay,4195195195195.1953,0.0002
Ablation decay,4206206206206.206,0.0002
Ablation decay,4217217217217.2173,0.0002
Ablation decay,4228228228228.228,0.0002
Ablation decay,4239239239239.239,0.0002
Ablation decay,4250250250250.2505,0.0002
Ablation decay,4261261261261.261,0.0002
Ablation decay,4272272272272.2725,0.0002
Ablation decay,4283283283283.283,0.0002
Ablation decay,4294294294294.294,0.0002
Ablation decay,4305305305305.305,0.0002
Ablation decay,4316316316316.316,0.0002
Ablation decay,4327327327327.3276,0.0002
Ablation decay,4338338338338.3384,0.0002
Ablation decay,4349349349349.3496,0.0002
Ablation decay,4360360360360.3604,0.0002
Ablation decay,4371371371371.371,0.0002
Ablation decay,4382382382382.3823,0.0002
Ablation decay,4393393393393.393,0.0002
Ablation decay,4404404404404.404,0.0002
Ablation decay,4415415415415.415,0.0002
Ablation decay,4426426426426.426,0.0002
Ablation decay,4437437437437.4375,0.0002
Ablation decay,4448448448448.448,0.0002
Ablation decay,4459459459459.46,0.0002
Ablation decay,4470470470470.471,0.0002
Ablation decay,4481481481481.481,0.0002
Ablation decay,4492492492492.492,0.0002
Ablation decay,4503503503503.503,0.0002
Ablation decay,4514514514514.515,0.0002
Ablation decay,4525525525525.525,0.0002
Ablation decay,4536536536536.536,0.0002
Ablation decay,4547547547547.548,0.0002
Ablation decay,4558558558558.559,0.0002
Ablation decay,4569569569569.569,0.0002
Ablation decay,4580580580580.58,0.0002
Ablation decay,4591591591591.591,0.0002
Ablation decay,4602602602602.603,0.0002
Ablation decay,4613613613613.613,0.0002
Ablation decay,4624624624624.625,0.0002
Ablation decay,4635635635635.636,0.0002
Ablation decay,4646646646646.646,0.0002
Ablation decay,4657657657657.657,0.0002
Ablation decay,4668668668668.669,0.0002
Ablation decay,4679679679679.68,0.0002
Ablation decay,4690690690690.69,0.0002
Ablation decay,4701701701701.702,0.0002
Ablation decay,4712712712712.713,0.0002
Ablation decay,4723723723723.724,0.0002
Ablation decay,4734734734734.735,0.0002
Ablation decay,4745745745745.746,0.0002
Ablation decay,4756756756756.757,0.0002
Ablation decay,4767767767767.768,0.0002
Ablation decay,4778778778778.778,0.0002
Ablation decay,4789789789789.79,0.0002
Ablation decay,4800800800800.801,0.0002
Ablation decay,4811811811811.8125,0.0002
Ablation decay,4822822822822.823,0.0002
Ablation decay,4833833833833.834,0.0002
Ablation decay,4844844844844.845,0.0002
Ablation decay,4855855855855.855,0.0002
Ablation decay,4866866866866.867,0.0002
Ablation decay,4877877877877.878,0.0002
Ablation decay,4888888888888.889,0.0002
Ablation decay,4899899899899.9,0.0002
Ablation decay,4910910910910.911,0.0002
Ablation decay,4921921921921.922,0.0002
Ablation decay,4932932932932.933,0.0002
Ablation decay,4943943943943.943,0.0002
Ablation decay,4954954954954.955,0.0002
Ablation decay,4965965965965.966,0.0002
Ablation decay,4976976976976.978,0.0002
Ablation decay,4987987987987.988,0.0002
Ablation decay,4998998998998.999,0.0002
Ablation decay,5010010010010.01,0.0002
Ablation decay,5021021021021.0205,0.0002
Ablation decay,5032032032032.032,0.0002
Ablation decay,5043043043043.043,0.0002
Ablation decay,5054054054054.055,0.0002
Ablation decay,5065065065065.065,0.0002
Ablation decay,5076076076076.076,0.0002
Ablation decay,5087087087087.087,0.0002
Ablation decay,5098098098098.098,0.0002
Ablation decay,5109109109109.109,0.0002
Ablation decay,5120120120120.12,0.0002
Ablation decay,5131131131131.131,0.0002
Ablation decay,5142142142142.143,0.0002
Ablation decay,5153153153153.153,0.0002
Ablation decay,5164164164164.164,0.0002
Ablation decay,5175175175175.175,0.0002
Ablation decay,5186186186186.186,0.0002
Ablation decay,5197197197197.197,0.0002
Ablation decay,5208208208208.208,0.0002
Ablation decay,5219219219219.22,0.0002
Ablation decay,5230230230230.23,0.0002
Ablation decay,5241241241241.241,0.0002
Ablation decay,5252252252252.252,0.0002
Ablation decay,5263263263263.263,0.0002
Ablation decay,5274274274274.274,0.0002
Ablation decay,5285285285285.285,0.0002
Ablation decay,5296296296296.296,0.0002
Ablation decay,5307307307307.308,0.0002
Ablation decay,5318318318318.318,0.0002
Ablation decay,5329329329329.329,0.0002
Ablation decay,5340340340340.34,0.0002
Ablation decay,5351351351351.352,0.0002
Ablation decay,5362362362362.362,0.0002
Ablation decay,5373373373373.373,0.0002
Ablation decay,5384384384384.385,0.0002
Ablation decay,5395395395395.3955,0.0002
Ablation decay,5406406406406.406,0.0002
Ablation decay,5417417417417.417,0.0002
Ablation decay,5428428428428.428,0.0002
Ablation decay,5439439439439.439,0.0002
Ablation decay,5450450450450.45,0.0002
Ablation decay,5461461461461.462,0.0002
Ablation decay,5472472472472.473,0.0002
Ablation decay,5483483483483.483,0.0002
Ablation decay,5494494494494.494,0.0002
Ablation decay,5505505505505.506,0.0002
Ablation decay,5516516516516.517,0.0002
Ablation decay,5527527527527.527,0.0002
Ablation decay,5538538538538.538,0.0002
Ablation decay,5549549549549.549,0.0002
Ablation decay,5560560560560.561,0.0002
Ablation decay,5571571571571.572,0.0002
Ablation decay,5582582582582.583,0.0002
Ablation decay,5593593593593.594,0.0002
Ablation decay,5604604604604.6045,0.0002
Ablation decay,5615615615615.616,0.0002
Ablation decay,5626626626626.627,0.0002
Ablation decay,5637637637637.638,0.0002
Ablation decay,5648648648648.648,0.0002
Ablation decay,5659659659659.659,0.0002
Ablation decay,5670670670670.671,0.0002
Ablation decay,5681681681681.682,0.0002
Ablation decay,5692692692692.692,0.0002
Ablation decay,5703703703703.703,0.0002
Ablation decay,5714714714714.714,0.0002
Ablation decay,5725725725725.727,0.0002
Ablation decay,5736736736736.737,0.0002
Ablation decay,5747747747747.748,0.0002
Ablation decay,5758758758758.759,0.0002
Ablation decay,5769769769769.77,0.0002
Ablation decay,5780780780780.781,0.0002
Ablation decay,5791791791791.792,0.0002
Ablation decay,5802802802802.803,0.0002
Ablation decay,5813813813813.813,0.0002
Ablation decay,5824824824824.824,0.0002
Ablation decay,5835835835835.836,0.0002
Ablation decay,5846846846846.847,0.0002
Ablation decay,5857857857857.857,0.0002
Ablation decay,5868868868868.868,0.0002
Ablation decay,5879879879879.881,0.0002
Ablation decay,5890890890890.892,0.0002
Ablation decay,5901901901901.902,0.0002
Ablation decay,5912912912912.913,0.0002
Ablation decay,5923923923923.924,0.0002
Ablation decay,5934934934934.936,0.0002
Ablation decay,5945945945945.946,0.0002
Ablation decay,5956956956956.957,0.0002
Ablation decay,5967967967967.968,0.0002
Ablation decay,5978978978978.979,0.0002
Ablation decay,5989989989989.99,0.0002
Ablation decay,6001001001001.001,0.0002
Ablation decay,6012012012012.012,0.0002
Ablation decay,6023023023023.022,0.0002
Ablation decay,6034034034034.033,0.0002
Ablation decay,6045045045045.046,0.0002
Ablation decay,6056056056056.057,0.0001988409462093673
Ablation decay,6067067067067.067,0.0001967335756809442
Ablation decay,6078078078078.078,0.00019462620515252107
Ablation decay,6089089089089.089,0.00019251883462409797
Ablation decay,6100100100100.101,0.00019041146409567463
Ablation decay,6111111111111.111,0.00018830409356725153
Ablation decay,6122122122122.122,0.0001861967230388284
Ablation decay,6133133133133.133,0.0001840893525104053
Ablation decay,6144144144144.144,0.00018198198198198217
Ablation decay,6155155155155.155,0.00017987461145355883
Ablation decay,6166166166166.166,0.0001777672409251357
Ablation decay,6177177177177.177,0.0001756598703967126
Ablation decay,6188188188188.1875,0.00017355249986828947
Ablation decay,6199199199199.198,0.00017144512933986637
Ablation decay,6210210210210.211,0.00016933775881144302
Ablation decay,6221221221221.222,0.00016723038828301992
Ablation decay,6232232232232.232,0.0001651230177545968
Ablation decay,6243243243243.243,0.0001630156472261737
Ablation decay,6254254254254.254,0.00016090827669775057
Ablation decay,6265265265265.266,0.00015880090616932722
Ablation decay,6276276276276.276,0.0001566935356409041
Ablation decay,6287287287287.287,0.00015458616511248102
Ablation decay,6298298298298.298,0.00015247879458405787
Ablation decay,6309309309309.309,0.0001503714240556348
Ablation decay,6320320320320.32,0.00014826405352721142
Ablation decay,6331331331331.331,0.00014615668299878832
Ablation decay,6342342342342.343,0.0001440493124703652
Ablation decay,6353353353353.354,0.0001419419419419421
Ablation decay,6364364364364.364,0.00013983457141351896
Ablation decay,6375375375375.376,0.00013772720088509562
Ablation decay,6386386386386.387,0.00013561983035667252
Ablation decay,6397397397397.397,0.0001335124598282494
Ablation decay,6408408408408.408,0.0001314050892998263
Ablation decay,6419419419419.419,0.0001292977187714032
Ablation decay,6430430430430.431,0.00012719034824297984
Ablation decay,6441441441441.441,0.00012508297771455672
Ablation decay,6452452452452.452,0.00012297560718613361
Ablation decay,6463463463463.463,0.00012086823665771047
Ablation decay,6474474474474.474,0.00011876086612928739
Ablation decay,6485485485485.486,0.00011665349560086403
Ablation decay,6496496496496.497,0.00011454612507244091
Ablation decay,6507507507507.508,0.0001124387545440178
Ablation decay,6518518518518.519,0.00011033138401559468
Ablation decay,6529529529529.529,0.00010822401348717157
Ablation decay,6540540540540.541,0.00010611664295874821
Ablation decay,6551551551551.552,0.00010400927243032512
Ablation decay,6562562562562.5625,0.00010190190190190198
Ablation decay,6573573573573.573,9.97945313734789e-05
Ablation decay,6584584584584.585,9.768716084505554e-05
Ablation decay,6595595595595.596,9.557979031663242e-05
Ablation decay,6606606606606.606,9.347241978820931e-05
Ablation decay,6617617617617.617,9.13650492597862e-05
Ablation decay,6628628628628.628,8.925767873136308e-05
Ablation decay,6639639639639.641,8.715030820293975e-05
Ablation decay,6650650650650.651,8.504293767451664e-05
Ablation decay,6661661661661.662,8.293556714609352e-05
Ablation decay,6672672672672.673,8.08281966176704e-05
Ablation decay,6683683683683.684,7.872082608924729e-05
Ablation decay,6694694694694.695,7.661345556082393e-05
Ablation decay,6705705705705.706,7.450608503240082e-05
Ablation decay,6716716716716.717,7.23987145039777e-05
Ablation decay,6727727727727.728,7.029134397555459e-05
Ablation decay,6738738738738.738,6.818397344713148e-05
Ablation decay,6749749749749.75,6.607660291870815e-05
Ablation decay,6760760760760.761,6.396923239028503e-05
Ablation decay,6771771771771.771,6.186186186186192e-05
Ablation decay,6782782782782.782,5.97544913334388e-05
Ablation decay,6793793793793.793,5.764712080501569e-05
Ablation decay,6804804804804.806,5.553975027659233e-05
Ablation decay,6815815815815.816,5.3432379748169236e-05
Ablation decay,6826826826826.827,5.132500921974612e-05
Ablation decay,6837837837837.838,4.921763869132301e-05
Ablation decay,6848848848848.849,4.7110268162899893e-05
Ablation decay,6859859859859.86,4.5002897634476535e-05
Ablation decay,6870870870870.871,4.289552710605342e-05
Ablation decay,6881881881881.882,4.0788156577630307e-05
Ablation decay,6892892892892.893,3.86807860492072e-05
Ablation decay,6903903903903.903,3.6573415520784085e-05
Ablation decay,6914914914914.915,3.446604499236075e-05
Ablation decay,6925925925925.926,3.235867446393763e-05
Ablation decay,6936936936936.937,3.0251303935514518e-05
Ablation decay,6947947947947.947,2.8143933407091404e-05
Ablation decay,6958958958958.958,2.6036562878668293e-05
Ablation decay,6969969969969.971,2.3929192350244935e-05
Ablation decay,6980980980980.981,2.182182182182182e-05
Ablation decay,6991991991991.992,1.9714451293398706e-05
Ablation decay,7003003003003.003,1.7607080764975592e-05
Ablation decay,7014014014014.014,1.5499710236552478e-05
Ablation decay,7025025025025.025,1.3392339708129143e-05
Ablation decay,7036036036036.036,1.1284969179706029e-05
Ablation decay,7047047047047.047,9.177598651282914e-06
Ablation decay,7058058058058.058,7.070228122859801e-06
Ablation decay,7069069069069.068,4.9628575944366875e-06
Ablation decay,7080080080080.08,2.8554870660133517e-06
Ablation decay,7091091091091.091,7.481165375902377e-07
Ablation decay,7102102102102.102,0.0
