run_name,metric,tokens,value
Doc masking,mmlu,15728640000.0,0.3021802949166296
Doc masking,mmlu,17301504000.0,0.3098561390562528
Doc masking,mmlu,18874368000.0,0.3096384110327975
Doc masking,mmlu,20447232000.0,0.3174654878721661
Doc masking,mmlu,22020096000.0,0.31361451910042104
Doc masking,mmlu,23592960000.0,0.3175603622901955
Doc masking,mmlu,25165824000.0,0.3163274389639563
Doc masking,mmlu,26738688000.0,0.31708498087076065
Doc masking,mmlu,28311552000.0,0.3247552655619781
Doc masking,mmlu,29884416000.0,0.32254746642725796
Doc masking,mmlu,31457280000.0,0.32009136965620444
Doc masking,mmlu,33030144000.0,0.32442023534346115
Doc masking,mmlu,34603008000.0,0.3267188002076208
Doc masking,mmlu,36175872000.0,0.32539636472181793
Doc masking,mmlu,37748736000.0,0.32302245361538584
Doc masking,mmlu,44040192000.0,0.3302281296414375
Doc masking,mmlu,47185920000.0,0.32690997041103875
Doc masking,arc,1572864000.0,0.2914770572620402
Doc masking,arc,3145728000.0,0.34153465830086993
Doc masking,arc,4718592000.0,0.3644953516967169
Doc masking,arc,6291456000.0,0.382275542685099
Doc masking,arc,7864320000.0,0.3752391664081084
Doc masking,arc,9437184000.0,0.392552516059342
Doc masking,arc,11010048000.0,0.4135237471414946
Doc masking,arc,12582912000.0,0.42211721883223585
Doc masking,arc,14155776000.0,0.4190008733524092
Doc masking,arc,15728640000.0,0.43026324105675645
Doc masking,arc,17301504000.0,0.433595769986555
Doc masking,arc,18874368000.0,0.4418488066098988
Doc masking,arc,20447232000.0,0.44610352673492604
Doc masking,arc,22020096000.0,0.4502663150274072
Doc masking,arc,23592960000.0,0.4460633065581871
Doc masking,arc,25165824000.0,0.45279731329219386
Doc masking,arc,26738688000.0,0.4555502407464865
Doc masking,arc,28311552000.0,0.4601741246365819
Doc masking,arc,29884416000.0,0.46335941899081834
Doc masking,arc,31457280000.0,0.4685133473529378
Doc masking,arc,33030144000.0,0.47253464680939083
Doc masking,arc,34603008000.0,0.47714129348088397
Doc masking,arc,36175872000.0,0.46996342836786525
Doc masking,arc,37748736000.0,0.4672047551740385
Doc masking,arc,44040192000.0,0.4777955895703336
Doc masking,arc,47185920000.0,0.4801333873432849
Doc masking,piqa,1572864000.0,0.5685527747551686
Doc masking,piqa,3145728000.0,0.5908596300326442
Doc masking,piqa,4718592000.0,0.6120783460282916
Doc masking,piqa,6291456000.0,0.6332970620239391
Doc masking,piqa,7864320000.0,0.6474428726877041
Doc masking,piqa,9437184000.0,0.6626768226332971
Doc masking,piqa,11010048000.0,0.6724700761697497
Doc masking,piqa,12582912000.0,0.6838955386289445
Doc masking,piqa,14155776000.0,0.6817192600652884
Doc masking,piqa,15728640000.0,0.6898803046789989
Doc masking,piqa,17301504000.0,0.690968443960827
Doc masking,piqa,18874368000.0,0.6920565832426551
Doc masking,piqa,20447232000.0,0.6964091403699674
Doc masking,piqa,22020096000.0,0.6844396082698585
Doc masking,piqa,23592960000.0,0.690424374319913
Doc masking,piqa,25165824000.0,0.7007616974972797
Doc masking,piqa,26738688000.0,0.691512513601741
Doc masking,piqa,28311552000.0,0.7018498367791077
Doc masking,piqa,29884416000.0,0.7040261153427638
Doc masking,piqa,31457280000.0,0.7034820457018498
Doc masking,piqa,33030144000.0,0.7143634385201306
Doc masking,piqa,34603008000.0,0.7159956474428727
Doc masking,piqa,36175872000.0,0.7138193688792165
Doc masking,piqa,37748736000.0,0.7121871599564744
Doc masking,piqa,44040192000.0,0.7181719260065288
Doc masking,piqa,47185920000.0,0.7219804134929271
Doc masking,commonsenseqa,1572864000.0,0.24651924651924653
