"train/global_step","grpo-SmollM3-3B-GRPO-no-think-v27.05 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.05 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.05 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.05 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.05 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.05 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.03 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.03 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.03 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.03 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.03 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.03 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.01 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.01 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.01 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.01 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.01 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.01 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.02 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.02 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.02 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.02 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.02 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.02 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.04 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.04 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.04 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.04 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.04 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.04 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.00 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.00 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.00 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.00 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.00 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.00 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX"
"447","175222","175222","175222","0.76171875","0.76171875","0.76171875","175222","175222","175222","0.75390625","0.75390625","0.75390625","175222","175222","175222","0.720703125","0.720703125","0.720703125","175222","175222","175222","0.7431640625","0.7431640625","0.7431640625","175222","175222","175222","0.7490234375","0.7490234375","0.7490234375","175222","175222","175222","0.73046875","0.73046875","0.73046875"
"448","175614","175614","175614","0.79296875","0.79296875","0.79296875","175614","175614","175614","0.7529296875","0.7529296875","0.7529296875","175614","175614","175614","0.7333984375","0.7333984375","0.7333984375","175614","175614","175614","0.751953125","0.751953125","0.751953125","175614","175614","175614","0.775390625","0.775390625","0.775390625","175614","175614","175614","0.7412109375","0.7412109375","0.7412109375"
"449","176006","176006","176006","0.892578125","0.892578125","0.892578125","176006","176006","176006","0.890625","0.890625","0.890625","176006","176006","176006","0.8779296875","0.8779296875","0.8779296875","176006","176006","176006","0.8837890625","0.8837890625","0.8837890625","176006","176006","176006","0.9013671875","0.9013671875","0.9013671875","176006","176006","176006","0.88671875","0.88671875","0.88671875"
"450","176398","176398","176398","0.853515625","0.853515625","0.853515625","176398","176398","176398","0.822265625","0.822265625","0.822265625","176398","176398","176398","0.8310546875","0.8310546875","0.8310546875","176398","176398","176398","0.8125","0.8125","0.8125","176398","176398","176398","0.8330078125","0.8330078125","0.8330078125","176398","176398","176398","0.796875","0.796875","0.796875"
"451","176790","176790","176790","0.863095223903656","0.863095223903656","0.863095223903656","176790","176790","176790","0.8472222089767456","0.8472222089767456","0.8472222089767456","176790","176790","176790","0.8234127163887024","0.8234127163887024","0.8234127163887024","176790","176790","176790","0.8025793433189392","0.8025793433189392","0.8025793433189392","176790","176790","176790","0.8621031641960144","0.8621031641960144","0.8621031641960144","176790","176790","176790","0.8194444179534912","0.8194444179534912","0.8194444179534912"
"452","177182","177182","177182","0.861328125","0.861328125","0.861328125","177182","177182","177182","0.8681640625","0.8681640625","0.8681640625","177182","177182","177182","0.8447265625","0.8447265625","0.8447265625","177182","177182","177182","0.8701171875","0.8701171875","0.8701171875","177182","177182","177182","0.8662109375","0.8662109375","0.8662109375","177182","177182","177182","0.81640625","0.81640625","0.81640625"
"453","177574","177574","177574","0.8115234375","0.8115234375","0.8115234375","177574","177574","177574","0.8193359375","0.8193359375","0.8193359375","177574","177574","177574","0.796875","0.796875","0.796875","177574","177574","177574","0.78125","0.78125","0.78125","177574","177574","177574","0.798828125","0.798828125","0.798828125","177574","177574","177574","0.7841796875","0.7841796875","0.7841796875"
"454","177966","177966","177966","0.8839285969734192","0.8839285969734192","0.8839285969734192","177966","177966","177966","0.8670634627342224","0.8670634627342224","0.8670634627342224","177966","177966","177966","0.836309552192688","0.836309552192688","0.836309552192688","177966","177966","177966","0.8442460298538208","0.8442460298538208","0.8442460298538208","177966","177966","177966","0.8521825671195984","0.8521825671195984","0.8521825671195984","177966","177966","177966","0.8105158805847168","0.8105158805847168","0.8105158805847168"
"455","178358","178358","178358","0.826171875","0.826171875","0.826171875","178358","178358","178358","0.794921875","0.794921875","0.794921875","178358","178358","178358","0.7861328125","0.7861328125","0.7861328125","178358","178358","178358","0.796875","0.796875","0.796875","178358","178358","178358","0.814453125","0.814453125","0.814453125","178358","178358","178358","0.7666015625","0.7666015625","0.7666015625"
"456","178750","178750","178750","0.9140625","0.9140625","0.9140625","178750","178750","178750","0.91796875","0.91796875","0.91796875","178750","178750","178750","0.8876953125","0.8876953125","0.8876953125","178750","178750","178750","0.9140625","0.9140625","0.9140625","178750","178750","178750","0.9150390625","0.9150390625","0.9150390625","178750","178750","178750","0.88671875","0.88671875","0.88671875"
"457","179142","179142","179142","0.8184523582458496","0.8184523582458496","0.8184523582458496","179142","179142","179142","0.8055555820465088","0.8055555820465088","0.8055555820465088","179142","179142","179142","0.8055555820465088","0.8055555820465088","0.8055555820465088","179142","179142","179142","0.7926587462425232","0.7926587462425232","0.7926587462425232","179142","179142","179142","0.8283730149269104","0.8283730149269104","0.8283730149269104","179142","179142","179142","0.807539701461792","0.807539701461792","0.807539701461792"
"458","179534","179534","179534","0.865234375","0.865234375","0.865234375","179534","179534","179534","0.857421875","0.857421875","0.857421875","179534","179534","179534","0.833984375","0.833984375","0.833984375","179534","179534","179534","0.8408203125","0.8408203125","0.8408203125","179534","179534","179534","0.857421875","0.857421875","0.857421875","179534","179534","179534","0.8251953125","0.8251953125","0.8251953125"
"459","179926","179926","179926","0.826171875","0.826171875","0.826171875","179926","179926","179926","0.810546875","0.810546875","0.810546875","179926","179926","179926","0.7939453125","0.7939453125","0.7939453125","179926","179926","179926","0.7880859375","0.7880859375","0.7880859375","179926","179926","179926","0.82421875","0.82421875","0.82421875","179926","179926","179926","0.7734375","0.7734375","0.7734375"
"460","180318","180318","180318","0.8017578125","0.8017578125","0.8017578125","180318","180318","180318","0.78515625","0.78515625","0.78515625","180318","180318","180318","0.76953125","0.76953125","0.76953125","180318","180318","180318","0.7822265625","0.7822265625","0.7822265625","180318","180318","180318","0.7939453125","0.7939453125","0.7939453125","180318","180318","180318","0.7705078125","0.7705078125","0.7705078125"
"461","180710","180710","180710","0.8505859375","0.8505859375","0.8505859375","180710","180710","180710","0.8193359375","0.8193359375","0.8193359375","180710","180710","180710","0.7978515625","0.7978515625","0.7978515625","180710","180710","180710","0.82421875","0.82421875","0.82421875","180710","180710","180710","0.826171875","0.826171875","0.826171875","180710","180710","180710","0.7919921875","0.7919921875","0.7919921875"
"462","181102","181102","181102","0.919921875","0.919921875","0.919921875","181102","181102","181102","0.8603515625","0.8603515625","0.8603515625","181102","181102","181102","0.869140625","0.869140625","0.869140625","181102","181102","181102","0.8642578125","0.8642578125","0.8642578125","181102","181102","181102","0.8994140625","0.8994140625","0.8994140625","181102","181102","181102","0.8515625","0.8515625","0.8515625"
"463","181494","181494","181494","0.8046875","0.8046875","0.8046875","181494","181494","181494","0.7822265625","0.7822265625","0.7822265625","181494","181494","181494","0.7734375","0.7734375","0.7734375","181494","181494","181494","0.779296875","0.779296875","0.779296875","181494","181494","181494","0.8017578125","0.8017578125","0.8017578125","181494","181494","181494","0.7666015625","0.7666015625","0.7666015625"
"464","181886","181886","181886","0.8642578125","0.8642578125","0.8642578125","181886","181886","181886","0.8701171875","0.8701171875","0.8701171875","181886","181886","181886","0.84765625","0.84765625","0.84765625","181886","181886","181886","0.875","0.875","0.875","181886","181886","181886","0.865234375","0.865234375","0.865234375","181886","181886","181886","0.8388671875","0.8388671875","0.8388671875"
"465","182278","182278","182278","0.8662109375","0.8662109375","0.8662109375","182278","182278","182278","0.8564453125","0.8564453125","0.8564453125","182278","182278","182278","0.84375","0.84375","0.84375","182278","182278","182278","0.8642578125","0.8642578125","0.8642578125","182278","182278","182278","0.875","0.875","0.875","182278","182278","182278","0.826171875","0.826171875","0.826171875"
"466","182670","182670","182670","0.7966269850730896","0.7966269850730896","0.7966269850730896","182670","182670","182670","0.7936508059501648","0.7936508059501648","0.7936508059501648","182670","182670","182670","0.8015872836112976","0.8015872836112976","0.8015872836112976","182670","182670","182670","0.8095238208770752","0.8095238208770752","0.8095238208770752","182670","182670","182670","0.8045634627342224","0.8045634627342224","0.8045634627342224","182670","182670","182670","0.7807539701461792","0.7807539701461792","0.7807539701461792"
"467","183062","183062","183062","0.8857421875","0.8857421875","0.8857421875","183062","183062","183062","0.8564453125","0.8564453125","0.8564453125","183062","183062","183062","0.828125","0.828125","0.828125","183062","183062","183062","0.8486328125","0.8486328125","0.8486328125","183062","183062","183062","0.876953125","0.876953125","0.876953125","183062","183062","183062","0.84375","0.84375","0.84375"
"468","183454","183454","183454","0.83203125","0.83203125","0.83203125","183454","183454","183454","0.8349609375","0.8349609375","0.8349609375","183454","183454","183454","0.822265625","0.822265625","0.822265625","183454","183454","183454","0.810546875","0.810546875","0.810546875","183454","183454","183454","0.8505859375","0.8505859375","0.8505859375","183454","183454","183454","0.8173828125","0.8173828125","0.8173828125"
"469","183846","183846","183846","0.9140625","0.9140625","0.9140625","183846","183846","183846","0.87109375","0.87109375","0.87109375","183846","183846","183846","0.853515625","0.853515625","0.853515625","183846","183846","183846","0.8623046875","0.8623046875","0.8623046875","183846","183846","183846","0.896484375","0.896484375","0.896484375","183846","183846","183846","0.8525390625","0.8525390625","0.8525390625"
"470","184238","184238","184238","0.80078125","0.80078125","0.80078125","184238","184238","184238","0.78125","0.78125","0.78125","184238","184238","184238","0.7626953125","0.7626953125","0.7626953125","184238","184238","184238","0.779296875","0.779296875","0.779296875","184238","184238","184238","0.77734375","0.77734375","0.77734375","184238","184238","184238","0.748046875","0.748046875","0.748046875"
"471","184630","184630","184630","0.8515625","0.8515625","0.8515625","184630","184630","184630","0.8388671875","0.8388671875","0.8388671875","184630","184630","184630","0.8251953125","0.8251953125","0.8251953125","184630","184630","184630","0.8251953125","0.8251953125","0.8251953125","184630","184630","184630","0.830078125","0.830078125","0.830078125","184630","184630","184630","0.8056640625","0.8056640625","0.8056640625"
"472","185022","185022","185022","0.861328125","0.861328125","0.861328125","185022","185022","185022","0.7890625","0.7890625","0.7890625","185022","185022","185022","0.7890625","0.7890625","0.7890625","185022","185022","185022","0.8046875","0.8046875","0.8046875","185022","185022","185022","0.837890625","0.837890625","0.837890625","185022","185022","185022","0.8056640625","0.8056640625","0.8056640625"
"473","185414","185414","185414","0.818359375","0.818359375","0.818359375","185414","185414","185414","0.787109375","0.787109375","0.787109375","185414","185414","185414","0.7802734375","0.7802734375","0.7802734375","185414","185414","185414","0.798828125","0.798828125","0.798828125","185414","185414","185414","0.8193359375","0.8193359375","0.8193359375","185414","185414","185414","0.783203125","0.783203125","0.783203125"
"474","185806","185806","185806","0.8544921875","0.8544921875","0.8544921875","185806","185806","185806","0.8330078125","0.8330078125","0.8330078125","185806","185806","185806","0.8203125","0.8203125","0.8203125","185806","185806","185806","0.841796875","0.841796875","0.841796875","185806","185806","185806","0.8466796875","0.8466796875","0.8466796875","185806","185806","185806","0.81640625","0.81640625","0.81640625"
"475","186198","186198","186198","0.904296875","0.904296875","0.904296875","186198","186198","186198","0.873046875","0.873046875","0.873046875","186198","186198","186198","0.87890625","0.87890625","0.87890625","186198","186198","186198","0.8779296875","0.8779296875","0.8779296875","186198","186198","186198","0.896484375","0.896484375","0.896484375","186198","186198","186198","0.8662109375","0.8662109375","0.8662109375"
"476","186590","186590","186590","0.8505859375","0.8505859375","0.8505859375","186590","186590","186590","0.8232421875","0.8232421875","0.8232421875","186590","186590","186590","0.8095703125","0.8095703125","0.8095703125","186590","186590","186590","0.8251953125","0.8251953125","0.8251953125","186590","186590","186590","0.837890625","0.837890625","0.837890625","186590","186590","186590","0.8125","0.8125","0.8125"
"477","186982","186982","186982","0.8025793433189392","0.8025793433189392","0.8025793433189392","186982","186982","186982","0.7827380895614624","0.7827380895614624","0.7827380895614624","186982","186982","186982","0.773809552192688","0.773809552192688","0.773809552192688","186982","186982","186982","0.778769850730896","0.778769850730896","0.778769850730896","186982","186982","186982","0.8115079402923584","0.8115079402923584","0.8115079402923584","186982","186982","186982","0.754960298538208","0.754960298538208","0.754960298538208"
"478","187374","187374","187374","0.828125","0.828125","0.828125","187374","187374","187374","0.810546875","0.810546875","0.810546875","187374","187374","187374","0.775390625","0.775390625","0.775390625","187374","187374","187374","0.78515625","0.78515625","0.78515625","187374","187374","187374","0.8212890625","0.8212890625","0.8212890625","187374","187374","187374","0.76953125","0.76953125","0.76953125"
"479","187766","187766","187766","0.90234375","0.90234375","0.90234375","187766","187766","187766","0.8486328125","0.8486328125","0.8486328125","187766","187766","187766","0.8447265625","0.8447265625","0.8447265625","187766","187766","187766","0.845703125","0.845703125","0.845703125","187766","187766","187766","0.8974609375","0.8974609375","0.8974609375","187766","187766","187766","0.8330078125","0.8330078125","0.8330078125"
"480","188158","188158","188158","0.8994140625","0.8994140625","0.8994140625","188158","188158","188158","0.87890625","0.87890625","0.87890625","188158","188158","188158","0.890625","0.890625","0.890625","188158","188158","188158","0.8896484375","0.8896484375","0.8896484375","188158","188158","188158","0.890625","0.890625","0.890625","188158","188158","188158","0.8759765625","0.8759765625","0.8759765625"
"481","188550","188550","188550","0.7763671875","0.7763671875","0.7763671875","188550","188550","188550","0.7470703125","0.7470703125","0.7470703125","188550","188550","188550","0.7109375","0.7109375","0.7109375","188550","188550","188550","0.7294921875","0.7294921875","0.7294921875","188550","188550","188550","0.7705078125","0.7705078125","0.7705078125","188550","188550","188550","0.712890625","0.712890625","0.712890625"
