Step,04/04/2025_02:44:57_elie-smollm3-training-3p56G-smollm3-3B-start-0404-stage-1-wo-zloss-seed6-ddp-256-seed-6-_tp_group_1 - tokens_per_sec_per_gpu,04/04/2025_02:44:57_elie-smollm3-training-3p56G-smollm3-3B-start-0404-stage-1-wo-zloss-seed6-ddp-256-seed-6-_tp_group_1 - tokens_per_sec_per_gpu__MIN,04/04/2025_02:44:57_elie-smollm3-training-3p56G-smollm3-3B-start-0404-stage-1-wo-zloss-seed6-ddp-256-seed-6-_tp_group_1 - tokens_per_sec_per_gpu__MAX
2083,8451.81780274022,8451.81780274022,8451.81780274022
2084,8657.739118865918,8657.739118865918,8657.739118865918
2085,7263.781213356665,7263.781213356665,7263.781213356665
2086,9466.758375040778,9466.758375040778,9466.758375040778
2087,826.5358376736685,826.5358376736685,826.5358376736685
2088,7515.0320086809925,7515.0320086809925,7515.0320086809925
2089,7662.585506274179,7662.585506274179,7662.585506274179
2090,9255.317906967723,9255.317906967723,9255.317906967723
2091,8111.5734734103935,8111.5734734103935,8111.5734734103935
2092,8784.787024733267,8784.787024733267,8784.787024733267
2093,8131.99228890661,8131.99228890661,8131.99228890661
2094,8552.361218380582,8552.361218380582,8552.361218380582
2095,7195.722568576987,7195.722568576987,7195.722568576987
2096,8885.756226369553,8885.756226369553,8885.756226369553
2097,8102.012494863498,8102.012494863498,8102.012494863498
2098,9632.383211043123,9632.383211043123,9632.383211043123
2099,7936.591716377253,7936.591716377253,7936.591716377253
2100,8148.186113955954,8148.186113955954,8148.186113955954
2101,8539.732352079574,8539.732352079574,8539.732352079574
2102,8246.448040581665,8246.448040581665,8246.448040581665
2103,9141.554259102779,9141.554259102779,9141.554259102779
2104,8294.426301352933,8294.426301352933,8294.426301352933
2105,9315.466603237628,9315.466603237628,9315.466603237628
2106,9061.743319682593,9061.743319682593,9061.743319682593
2107,9138.61068512796,9138.61068512796,9138.61068512796
2108,8168.740706599867,8168.740706599867,8168.740706599867
2109,9188.763228692836,9188.763228692836,9188.763228692836
2110,7319.232822677808,7319.232822677808,7319.232822677808
2111,8917.90851339721,8917.90851339721,8917.90851339721
2112,6160.03784878462,6160.03784878462,6160.03784878462
2113,8573.482079888694,8573.482079888694,8573.482079888694
2114,7145.593413470698,7145.593413470698,7145.593413470698
2115,6469.171858360959,6469.171858360959,6469.171858360959
2116,8668.648812769552,8668.648812769552,8668.648812769552
2117,8597.497523988603,8597.497523988603,8597.497523988603
2118,8892.327066213662,8892.327066213662,8892.327066213662
2119,8426.973773174353,8426.973773174353,8426.973773174353
2120,9068.58349758609,9068.58349758609,9068.58349758609
2121,6974.2138255572645,6974.2138255572645,6974.2138255572645
2122,9159.678828007149,9159.678828007149,9159.678828007149
2123,7474.996504970171,7474.996504970171,7474.996504970171
2124,7597.937713536991,7597.937713536991,7597.937713536991
2125,7422.939614776169,7422.939614776169,7422.939614776169
2126,8674.487715256511,8674.487715256511,8674.487715256511
2127,8944.087668692087,8944.087668692087,8944.087668692087
2128,7731.459140562417,7731.459140562417,7731.459140562417
2129,8887.582699121134,8887.582699121134,8887.582699121134
2130,9025.110372301771,9025.110372301771,9025.110372301771
2131,6950.666286179748,6950.666286179748,6950.666286179748
2132,9192.58187453047,9192.58187453047,9192.58187453047
2133,8316.453560950516,8316.453560950516,8316.453560950516
2134,8312.499383412358,8312.499383412358,8312.499383412358
2135,7578.1749768933005,7578.1749768933005,7578.1749768933005
2136,8849.380736430674,8849.380736430674,8849.380736430674
2137,7739.181813595115,7739.181813595115,7739.181813595115
2138,8480.033359658823,8480.033359658823,8480.033359658823
2139,8754.956772199183,8754.956772199183,8754.956772199183
2140,7460.590232429408,7460.590232429408,7460.590232429408
2141,9105.776850585678,9105.776850585678,9105.776850585678
2142,434.067481887651,434.067481887651,434.067481887651
2143,720.6712942300693,720.6712942300693,720.6712942300693
2144,9118.900746892137,9118.900746892137,9118.900746892137
2145,6639.935918075399,6639.935918075399,6639.935918075399
2146,9265.850595381278,9265.850595381278,9265.850595381278
2147,9116.023337480443,9116.023337480443,9116.023337480443
2148,8423.197399477345,8423.197399477345,8423.197399477345
2149,8480.50219171807,8480.50219171807,8480.50219171807
2150,7869.622773157695,7869.622773157695,7869.622773157695
2151,8563.69258336039,8563.69258336039,8563.69258336039
2152,8162.742884944993,8162.742884944993,8162.742884944993
2153,8459.039416075646,8459.039416075646,8459.039416075646
2154,7869.82465029861,7869.82465029861,7869.82465029861
2155,9160.271410564572,9160.271410564572,9160.271410564572
2156,7510.690873989351,7510.690873989351,7510.690873989351
2157,8362.049238794623,8362.049238794623,8362.049238794623
2158,6010.071383493051,6010.071383493051,6010.071383493051
2159,6833.535912665844,6833.535912665844,6833.535912665844
2160,8825.444520853825,8825.444520853825,8825.444520853825
2161,9071.71524524444,9071.71524524444,9071.71524524444
2162,9829.350112140122,9829.350112140122,9829.350112140122
2163,6535.324439611316,6535.324439611316,6535.324439611316
2164,7723.020403074606,7723.020403074606,7723.020403074606
2165,5050.280516312315,5050.280516312315,5050.280516312315
2166,8080.294271695614,8080.294271695614,8080.294271695614
2167,5941.8473350946115,5941.8473350946115,5941.8473350946115
2168,8199.433823033425,8199.433823033425,8199.433823033425
2169,8043.311165212181,8043.311165212181,8043.311165212181
2170,6516.125517159767,6516.125517159767,6516.125517159767
2171,8922.910856429375,8922.910856429375,8922.910856429375
2172,7852.778562756886,7852.778562756886,7852.778562756886
2173,8676.58767309116,8676.58767309116,8676.58767309116
2174,6047.858421302142,6047.858421302142,6047.858421302142
2175,9509.412351481185,9509.412351481185,9509.412351481185
2176,7697.131482761968,7697.131482761968,7697.131482761968
2177,8230.077209378975,8230.077209378975,8230.077209378975
2178,8025.80853582537,8025.80853582537,8025.80853582537
2179,6272.697632495012,6272.697632495012,6272.697632495012
2180,9523.37449172251,9523.37449172251,9523.37449172251
2181,7977.763564158796,7977.763564158796,7977.763564158796
2182,9188.284892483412,9188.284892483412,9188.284892483412
2183,9149.95125882913,9149.95125882913,9149.95125882913
2184,8795.554124470496,8795.554124470496,8795.554124470496
2185,8650.206346419736,8650.206346419736,8650.206346419736
2186,8450.268553350228,8450.268553350228,8450.268553350228
2187,8545.390320721519,8545.390320721519,8545.390320721519
2188,9429.119984544468,9429.119984544468,9429.119984544468
2189,7093.247539158355,7093.247539158355,7093.247539158355
2190,8546.044953798939,8546.044953798939,8546.044953798939
2191,7162.474843178962,7162.474843178962,7162.474843178962
2192,9422.27306883979,9422.27306883979,9422.27306883979
2193,9429.016482792738,9429.016482792738,9429.016482792738
2194,8390.517170410845,8390.517170410845,8390.517170410845
2195,9406.383605245714,9406.383605245714,9406.383605245714
2196,8787.435125592738,8787.435125592738,8787.435125592738
2197,9339.555320705811,9339.555320705811,9339.555320705811
2198,7988.405030408559,7988.405030408559,7988.405030408559
2199,6965.224097318193,6965.224097318193,6965.224097318193
2200,9956.635480047169,9956.635480047169,9956.635480047169
2201,11456.678034220029,11456.678034220029,11456.678034220029
2202,8569.017619989605,8569.017619989605,8569.017619989605
2203,9418.009980169767,9418.009980169767,9418.009980169767
2204,9261.80107857496,9261.80107857496,9261.80107857496
2205,9103.380419988025,9103.380419988025,9103.380419988025
2206,7636.680817797839,7636.680817797839,7636.680817797839
2207,9082.99274236214,9082.99274236214,9082.99274236214
2208,9252.705916821957,9252.705916821957,9252.705916821957
2209,6813.446513376613,6813.446513376613,6813.446513376613
2210,8011.867657986092,8011.867657986092,8011.867657986092
2211,9214.637896657961,9214.637896657961,9214.637896657961
2212,8859.31688749235,8859.31688749235,8859.31688749235
2213,8027.426087931668,8027.426087931668,8027.426087931668
2214,8198.635578849713,8198.635578849713,8198.635578849713
2215,7772.568678873442,7772.568678873442,7772.568678873442
2216,6479.4469663159225,6479.4469663159225,6479.4469663159225
2217,9060.325554004276,9060.325554004276,9060.325554004276
2218,6818.463644770421,6818.463644770421,6818.463644770421
2219,7017.394878106895,7017.394878106895,7017.394878106895
2220,9181.763523429709,9181.763523429709,9181.763523429709
2221,8357.523020173016,8357.523020173016,8357.523020173016
2222,9070.536994662176,9070.536994662176,9070.536994662176
2223,8762.98902016659,8762.98902016659,8762.98902016659
2224,9418.677769850645,9418.677769850645,9418.677769850645
2225,9457.586156073014,9457.586156073014,9457.586156073014
2226,8172.385617760312,8172.385617760312,8172.385617760312
2227,6416.234211013798,6416.234211013798,6416.234211013798
2228,9051.51986467225,9051.51986467225,9051.51986467225
2229,9262.00413612554,9262.00413612554,9262.00413612554
2230,7732.827942818048,7732.827942818048,7732.827942818048
2231,9502.048939058843,9502.048939058843,9502.048939058843
2232,6512.575096349949,6512.575096349949,6512.575096349949
2233,7055.4630907763285,7055.4630907763285,7055.4630907763285
2234,5050.50222717673,5050.50222717673,5050.50222717673
2235,8510.320543317268,8510.320543317268,8510.320543317268
2236,7907.494126408562,7907.494126408562,7907.494126408562
2237,9912.75546157749,9912.75546157749,9912.75546157749
2238,7692.040178007762,7692.040178007762,7692.040178007762
2239,9075.414833080826,9075.414833080826,9075.414833080826
2240,8669.981642511428,8669.981642511428,8669.981642511428
2241,9126.415729994866,9126.415729994866,9126.415729994866
2242,8362.689650987288,8362.689650987288,8362.689650987288
2243,7932.538670573967,7932.538670573967,7932.538670573967
2244,8693.910868011124,8693.910868011124,8693.910868011124
2245,8538.668426765698,8538.668426765698,8538.668426765698
2246,8362.244608387944,8362.244608387944,8362.244608387944
2247,9350.00253108709,9350.00253108709,9350.00253108709
2248,7070.8225720374685,7070.8225720374685,7070.8225720374685
2249,7557.530570839852,7557.530570839852,7557.530570839852
2250,7672.367973976273,7672.367973976273,7672.367973976273
2251,8576.121319261776,8576.121319261776,8576.121319261776
2252,8316.203966378658,8316.203966378658,8316.203966378658
2253,9579.485906673463,9579.485906673463,9579.485906673463
2254,6526.188468235935,6526.188468235935,6526.188468235935
2255,9839.584823632595,9839.584823632595,9839.584823632595
2256,8078.984597143397,8078.984597143397,8078.984597143397
2257,9803.436659882449,9803.436659882449,9803.436659882449
2258,7166.083886366235,7166.083886366235,7166.083886366235
2259,8725.845452147498,8725.845452147498,8725.845452147498
2260,7514.037178584394,7514.037178584394,7514.037178584394
2261,8469.272861541616,8469.272861541616,8469.272861541616
2262,8126.091851709835,8126.091851709835,8126.091851709835
2263,8732.87131878883,8732.87131878883,8732.87131878883
2264,8301.375995278779,8301.375995278779,8301.375995278779
2265,9752.759338896396,9752.759338896396,9752.759338896396
2266,7255.764047626556,7255.764047626556,7255.764047626556
2267,8452.499763347883,8452.499763347883,8452.499763347883
2268,7313.445767704804,7313.445767704804,7313.445767704804
2269,8705.55304195014,8705.55304195014,8705.55304195014
2270,9646.138530384445,9646.138530384445,9646.138530384445
2271,9061.016858471956,9061.016858471956,9061.016858471956
2272,8307.723977718239,8307.723977718239,8307.723977718239
2273,8875.464192033856,8875.464192033856,8875.464192033856
2274,8335.730920427613,8335.730920427613,8335.730920427613
2275,8700.277309017836,8700.277309017836,8700.277309017836
2276,7201.962731724986,7201.962731724986,7201.962731724986
2277,8307.228528858248,8307.228528858248,8307.228528858248
2278,9172.841127104084,9172.841127104084,9172.841127104084
2279,8390.610056370873,8390.610056370873,8390.610056370873
2280,6384.358073797003,6384.358073797003,6384.358073797003
2281,7619.716136357588,7619.716136357588,7619.716136357588
2282,6008.444476257603,6008.444476257603,6008.444476257603
2283,9214.163451994451,9214.163451994451,9214.163451994451
2284,5457.4252522940105,5457.4252522940105,5457.4252522940105
2285,8432.596397549065,8432.596397549065,8432.596397549065
2286,7164.2510259246665,7164.2510259246665,7164.2510259246665
2287,7458.644662773786,7458.644662773786,7458.644662773786
2288,7310.107733710349,7310.107733710349,7310.107733710349
2289,8893.536201834077,8893.536201834077,8893.536201834077
2290,9015.855633255851,9015.855633255851,9015.855633255851
2291,7614.281207562691,7614.281207562691,7614.281207562691
2292,6670.249986410912,6670.249986410912,6670.249986410912
2293,9926.283695887474,9926.283695887474,9926.283695887474
2294,9753.316711566833,9753.316711566833,9753.316711566833
2295,9274.30737311251,9274.30737311251,9274.30737311251
2296,9157.989411904766,9157.989411904766,9157.989411904766
2297,6828.179950541026,6828.179950541026,6828.179950541026
2298,8847.044448754898,8847.044448754898,8847.044448754898
2299,9847.142215291426,9847.142215291426,9847.142215291426
2300,6891.731537600605,6891.731537600605,6891.731537600605
2301,8682.176933803708,8682.176933803708,8682.176933803708
2302,8228.68437630121,8228.68437630121,8228.68437630121
2303,8578.430916141455,8578.430916141455,8578.430916141455
2304,5944.2458652922605,5944.2458652922605,5944.2458652922605
2305,8051.247117369144,8051.247117369144,8051.247117369144
2306,6945.759799943345,6945.759799943345,6945.759799943345
2307,9057.631429271381,9057.631429271381,9057.631429271381
2308,9447.423706431813,9447.423706431813,9447.423706431813
2309,9101.252032434184,9101.252032434184,9101.252032434184
2310,7329.13730419934,7329.13730419934,7329.13730419934
2311,8491.71656760687,8491.71656760687,8491.71656760687
2312,8302.657120525086,8302.657120525086,8302.657120525086
