run_name,metric,tokens,value
"WSD, decay 20%",arc,12582912000.0,0.4092690270164673
"WSD, decay 20%",arc,14155776000.0,0.4295917077487043
"WSD, decay 20%",arc,15728640000.0,0.43067837073809767
"WSD, decay 20%",arc,17301504000.0,0.4256508486457292
"WSD, decay 20%",arc,18874368000.0,0.4397674124636582
"WSD, decay 20%",arc,20447232000.0,0.44863452499971274
"WSD, decay 20%",arc,22020096000.0,0.44335059928063336
"WSD, decay 20%",arc,23592960000.0,0.4375998322244056
"WSD, decay 20%",arc,25165824000.0,0.4517968363958125
"WSD, decay 20%",arc,26738688000.0,0.4551810769814183
"WSD, decay 20%",arc,28311552000.0,0.4547946759977477
"WSD, decay 20%",arc,29884416000.0,0.45031228094368025
"WSD, decay 20%",arc,31457280000.0,0.46897444295055213
"WSD, decay 20%",arc,33030144000.0,0.46234745061536875
"WSD, decay 20%",arc,34603008000.0,0.4738030188115513
"WSD, decay 20%",arc,36175872000.0,0.4649531434940991
"WSD, decay 20%",arc,44040192000.0,0.4847515254938463
"WSD, decay 20%",arc,47185920000.0,0.4934484204962021
"WSD, decay 20%",arc,47185920000.0,0.4934484204962021
"WSD, decay 20%",piqa,1572864000.0,0.5609357997823722
"WSD, decay 20%",piqa,3145728000.0,0.6077257889009793
"WSD, decay 20%",piqa,4718592000.0,0.6153427638737758
"WSD, decay 20%",piqa,6291456000.0,0.6360174102285092
"WSD, decay 20%",piqa,7864320000.0,0.6430903155603918
"WSD, decay 20%",piqa,9437184000.0,0.6621327529923831
"WSD, decay 20%",piqa,11010048000.0,0.6566920565832427
"WSD, decay 20%",piqa,12582912000.0,0.6702937976060935
"WSD, decay 20%",piqa,14155776000.0,0.6681175190424374
"WSD, decay 20%",piqa,15728640000.0,0.6817192600652884
"WSD, decay 20%",piqa,17301504000.0,0.6800870511425462
"WSD, decay 20%",piqa,18874368000.0,0.6779107725788901
"WSD, decay 20%",piqa,20447232000.0,0.690424374319913
"WSD, decay 20%",piqa,22020096000.0,0.675734494015234
"WSD, decay 20%",piqa,23592960000.0,0.6773667029379761
"WSD, decay 20%",piqa,25165824000.0,0.6898803046789989
"WSD, decay 20%",piqa,26738688000.0,0.6953210010881393
"WSD, decay 20%",piqa,28311552000.0,0.6985854189336235
"WSD, decay 20%",piqa,29884416000.0,0.6926006528835691
"WSD, decay 20%",piqa,31457280000.0,0.7018498367791077
"WSD, decay 20%",piqa,33030144000.0,0.7040261153427638
"WSD, decay 20%",piqa,34603008000.0,0.6974972796517954
"WSD, decay 20%",piqa,36175872000.0,0.6996735582154516
"WSD, decay 20%",piqa,44040192000.0,0.7181719260065288
