consumed_tokens,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - _step,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - _step__MIN,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - _step__MAX,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - lm_loss,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - lm_loss__MIN,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - lm_loss__MAX,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - _step,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - _step__MIN,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - _step__MAX,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - lm_loss,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - lm_loss__MIN,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - lm_loss__MAX
500074020864,211959,211959,211959,2.2552802562713623,2.2552802562713623,2.2552802562713623,,,,,,
500078739456,211961,211961,211961,2.260662078857422,2.260662078857422,2.260662078857422,,,,,,
500099973120,211970,211970,211970,2.266484498977661,2.266484498977661,2.266484498977661,,,,,,
500158955520,211995,211995,211995,2.288831949234009,2.288831949234009,2.288831949234009,,,,,,
500213219328,212018,212018,212018,2.2762484550476074,2.2762484550476074,2.2762484550476074,,,,,,
500416118784,212104,212104,212104,2.26206636428833,2.26206636428833,2.26206636428833,,,,,,
500468023296,212126,212126,212126,2.279857635498047,2.279857635498047,2.279857635498047,,,,,,
500489256960,212135,212135,212135,2.2534408569335938,2.2534408569335938,2.2534408569335938,,,,,,
500496334848,212138,212138,212138,2.2498645782470703,2.2498645782470703,2.2498645782470703,,,,,,
500519927808,212148,212148,212148,2.276797294616699,2.276797294616699,2.276797294616699,,,,,,
500522287104,212149,212149,212149,2.263597249984741,2.263597249984741,2.263597249984741,,,,,,
500527005696,212151,212151,212151,2.2596118450164795,2.2596118450164795,2.2596118450164795,,,,,,
500531724288,212153,212153,212153,2.2528276443481445,2.2528276443481445,2.2528276443481445,,,,,,
500538802176,212156,212156,212156,2.2524967193603516,2.2524967193603516,2.2524967193603516,,,,,,
500619018240,212190,212190,212190,2.2739622592926025,2.2739622592926025,2.2739622592926025,,,,,,
500626096128,212193,212193,212193,2.2603492736816406,2.2603492736816406,2.2603492736816406,,,,,,
500727545856,212236,212236,212236,2.269350290298462,2.269350290298462,2.269350290298462,,,,,,
500732264448,212238,212238,212238,2.256636619567871,2.256636619567871,2.256636619567871,,,,,,
500739342336,212241,212241,212241,2.246375799179077,2.246375799179077,2.246375799179077,,,,,,
500741701632,212242,212242,212242,2.287468433380127,2.287468433380127,2.287468433380127,,,,,,
500744060928,212243,212243,212243,2.272195816040039,2.272195816040039,2.272195816040039,,,,,,
500786528256,212261,212261,212261,2.2700114250183105,2.2700114250183105,2.2700114250183105,,,,,,
500810121216,212271,212271,212271,2.2640202045440674,2.2640202045440674,2.2640202045440674,,,,,,
500833714176,212281,212281,212281,2.2625691890716553,2.2625691890716553,2.2625691890716553,,,,,,
500937523200,212325,212325,212325,2.262840747833252,2.262840747833252,2.262840747833252,,,,,,
500979990528,212343,212343,212343,2.2636876106262207,2.2636876106262207,2.2636876106262207,,,,,,
501027176448,212363,212363,212363,2.2562220096588135,2.2562220096588135,2.2562220096588135,,,,,,
501050769408,212373,212373,212373,2.26493239402771,2.26493239402771,2.26493239402771,,,,,,
501100314624,212394,212394,212394,2.261087656021118,2.261087656021118,2.261087656021118,,,,,,
501211201536,212441,212441,212441,2.2793233394622803,2.2793233394622803,2.2793233394622803,,,,,,
501222998016,212446,212446,212446,2.2510383129119873,2.2510383129119873,2.2510383129119873,,,,,,
501263106048,212463,212463,212463,2.2684032917022705,2.2684032917022705,2.2684032917022705,,,,,,
501274902528,212468,212468,212468,2.264831066131592,2.264831066131592,2.264831066131592,,,,,,
501310291968,212483,212483,212483,2.2788758277893066,2.2788758277893066,2.2788758277893066,,,,,,
501319729152,212487,212487,212487,2.2812750339508057,2.2812750339508057,2.2812750339508057,,,,,,
501343322112,212497,212497,212497,2.2771573066711426,2.2771573066711426,2.2771573066711426,,,,,,
501371633664,212509,212509,212509,2.2813940048217773,2.2813940048217773,2.2813940048217773,,,,,,
501376352256,212511,212511,212511,2.2717809677124023,2.2717809677124023,2.2717809677124023,,,,,,
501586329600,212600,212600,212600,2.2628159523010254,2.2628159523010254,2.2628159523010254,,,,,,
501626437632,212617,212617,212617,2.277064561843872,2.277064561843872,2.277064561843872,,,,,,
501631156224,212619,212619,212619,2.2698147296905518,2.2698147296905518,2.2698147296905518,,,,,,
501642952704,212624,212624,212624,2.2603516578674316,2.2603516578674316,2.2603516578674316,,,,,,
501675982848,212638,212638,212638,2.272171974182129,2.272171974182129,2.272171974182129,,,,,,
501690138624,212644,212644,212644,2.2462899684906006,2.2462899684906006,2.2462899684906006,,,,,,
501706653696,212651,212651,212651,2.252772331237793,2.252772331237793,2.252772331237793,,,,,,
501796306944,212689,212689,212689,2.280965566635132,2.280965566635132,2.280965566635132,,,,,,
501819899904,212699,212699,212699,2.2773325443267822,2.2773325443267822,2.2773325443267822,,,,,,
501822259200,212700,212700,212700,2.2599036693573,2.2599036693573,2.2599036693573,,,,,,
501860007936,212716,212716,212716,2.246290683746338,2.246290683746338,2.246290683746338,,,,,,
501864726528,212718,212718,212718,2.262434720993042,2.262434720993042,2.262434720993042,,,,,,
501869445120,212720,212720,212720,2.2622289657592773,2.2622289657592773,2.2622289657592773,,,,,,
502011002880,212780,212780,212780,2.26971435546875,2.26971435546875,2.26971435546875,,,,,,
502025158656,212786,212786,212786,2.2585694789886475,2.2585694789886475,2.2585694789886475,,,,,,
502034595840,212790,212790,212790,2.2523293495178223,2.2523293495178223,2.2523293495178223,,,,,,
502107734016,212821,212821,212821,2.2757387161254883,2.2757387161254883,2.2757387161254883,,,,,,
502131326976,212831,212831,212831,2.239189386367798,2.239189386367798,2.239189386367798,,,,,,
502143123456,212836,212836,212836,2.2827539443969727,2.2827539443969727,2.2827539443969727,,,,,,
502237495296,212876,212876,212876,2.259114980697632,2.259114980697632,2.259114980697632,,,,,,
502256369664,212884,212884,212884,2.284205436706543,2.284205436706543,2.284205436706543,,,,,,
502284681216,212896,212896,212896,2.25508451461792,2.25508451461792,2.25508451461792,,,,,,
502312992768,212908,212908,212908,2.2594776153564453,2.2594776153564453,2.2594776153564453,,,,,,
502317711360,212910,212910,212910,2.2646384239196777,2.2646384239196777,2.2646384239196777,,,,,,
502334226432,212917,212917,212917,2.258277177810669,2.258277177810669,2.258277177810669,,,,,,
502353100800,212925,212925,212925,2.265920400619507,2.265920400619507,2.265920400619507,,,,,,
502357819392,212927,212927,212927,2.270301103591919,2.270301103591919,2.270301103591919,,,,,,
502393208832,212942,212942,212942,2.2320570945739746,2.2320570945739746,2.2320570945739746,,,,,,
502553640960,213010,213010,213010,2.2704503536224365,2.2704503536224365,2.2704503536224365,,,,,,
502607904768,213033,213033,213033,2.277352809906006,2.277352809906006,2.277352809906006,,,,,,
502622060544,213039,213039,213039,2.25978946685791,2.25978946685791,2.25978946685791,,,,,,
502636216320,213045,213045,213045,2.2530457973480225,2.2530457973480225,2.2530457973480225,,,,,,
502702276608,213073,213073,213073,2.254155158996582,2.254155158996582,2.254155158996582,,,,,,
502706995200,213075,213075,213075,2.2646188735961914,2.2646188735961914,2.2646188735961914,,,,,,
502751821824,213094,213094,213094,2.2547833919525146,2.2547833919525146,2.2547833919525146,,,,,,
502756540416,213096,213096,213096,2.2887966632843018,2.2887966632843018,2.2887966632843018,,,,,,
502836756480,213130,213130,213130,2.265169143676758,2.265169143676758,2.265169143676758,,,,,,
502843834368,213133,213133,213133,2.257439136505127,2.257439136505127,2.257439136505127,,,,,,
502912253952,213162,213162,213162,2.2714147567749023,2.2714147567749023,2.2714147567749023,,,,,,
502928769024,213169,213169,213169,2.272350311279297,2.272350311279297,2.272350311279297,,,,,,
502954721280,213180,213180,213180,2.2818093299865723,2.2818093299865723,2.2818093299865723,,,,,,
503006625792,213202,213202,213202,2.2466061115264893,2.2466061115264893,2.2466061115264893,,,,,,
503023140864,213209,213209,213209,2.2612550258636475,2.2612550258636475,2.2612550258636475,,,,,,
503027859456,213211,213211,213211,2.2427866458892822,2.2427866458892822,2.2427866458892822,,,,,,
503039655936,213216,213216,213216,2.246168851852417,2.246168851852417,2.246168851852417,,,,,,
503063248896,213226,213226,213226,2.2926762104034424,2.2926762104034424,2.2926762104034424,,,,,,
503129309184,213254,213254,213254,2.253636360168457,2.253636360168457,2.253636360168457,,,,,,
503150542848,213263,213263,213263,2.2684290409088135,2.2684290409088135,2.2684290409088135,,,,,,
503195369472,213282,213282,213282,2.265732765197754,2.265732765197754,2.265732765197754,,,,,,
503197728768,213283,213283,213283,2.2792277336120605,2.2792277336120605,2.2792277336120605,,,,,,
503242555392,213302,213302,213302,2.2771809101104736,2.2771809101104736,2.2771809101104736,,,,,,
503266148352,213312,213312,213312,2.2921299934387207,2.2921299934387207,2.2921299934387207,,,,,,
503299178496,213326,213326,213326,2.2315080165863037,2.2315080165863037,2.2315080165863037,,,,,,
503327490048,213338,213338,213338,2.272830009460449,2.272830009460449,2.272830009460449,,,,,,
503346364416,213346,213346,213346,2.248612642288208,2.248612642288208,2.248612642288208,,,,,,
503365238784,213354,213354,213354,2.2537548542022705,2.2537548542022705,2.2537548542022705,,,,,,
503367598080,213355,213355,213355,2.25673770904541,2.25673770904541,2.25673770904541,,,,,,
503424221184,213379,213379,213379,2.257507801055908,2.257507801055908,2.257507801055908,,,,,,
503445454848,213388,213388,213388,2.273188829421997,2.273188829421997,2.273188829421997,,,,,,
503454892032,213392,213392,213392,2.2729616165161133,2.2729616165161133,2.2729616165161133,,,,,,
503544545280,213430,213430,213430,2.2577967643737793,2.2577967643737793,2.2577967643737793,,,,,,
503622402048,213463,213463,213463,2.2784042358398438,2.2784042358398438,2.2784042358398438,,,,,,
503664869376,213481,213481,213481,2.279810905456543,2.279810905456543,2.279810905456543,,,,,,
503712055296,213501,213501,213501,2.289853811264038,2.289853811264038,2.289853811264038,,,,,,
503716773888,213503,213503,213503,2.2744815349578857,2.2744815349578857,2.2744815349578857,,,,,,
503787552768,213533,213533,213533,2.2707228660583496,2.2707228660583496,2.2707228660583496,,,,,,
503834738688,213553,213553,213553,2.2579658031463623,2.2579658031463623,2.2579658031463623,,,,,,
503893721088,213578,213578,213578,2.2637689113616943,2.2637689113616943,2.2637689113616943,,,,,,
503900798976,213581,213581,213581,2.255178928375244,2.255178928375244,2.255178928375244,,,,,,
503907876864,213584,213584,213584,2.2707464694976807,2.2707464694976807,2.2707464694976807,,,,,,
503929110528,213593,213593,213593,2.2569737434387207,2.2569737434387207,2.2569737434387207,,,,,,
503971577856,213611,213611,213611,2.2366020679473877,2.2366020679473877,2.2366020679473877,,,,,,
504006967296,213626,213626,213626,2.2837817668914795,2.2837817668914795,2.2837817668914795,,,,,,
504063590400,213650,213650,213650,2.275071620941162,2.275071620941162,2.275071620941162,,,,,,
504065949696,213651,213651,213651,2.2614963054656982,2.2614963054656982,2.2614963054656982,,,,,,
504103698432,213667,213667,213667,2.261678695678711,2.261678695678711,2.261678695678711,,,,,,
504132009984,213679,213679,213679,2.266016960144043,2.266016960144043,2.266016960144043,,,,,,
504157962240,213690,213690,213690,2.2529189586639404,2.2529189586639404,2.2529189586639404,,,,,,
504433999872,213807,213807,213807,2.2779293060302734,2.2779293060302734,2.2779293060302734,,,,,,
504636899328,213893,213893,213893,2.277885675430298,2.277885675430298,2.277885675430298,,,,,,
504844517376,213981,213981,213981,2.28200101852417,2.28200101852417,2.28200101852417,,,,,,
504908218368,214008,214008,214008,2.258366584777832,2.258366584777832,2.258366584777832,,,,,,
504927092736,214016,214016,214016,2.2688941955566406,2.2688941955566406,2.2688941955566406,,,,,,
504983715840,214040,214040,214040,2.2625086307525635,2.2625086307525635,2.2625086307525635,,,,,,
505012027392,214052,214052,214052,2.227739095687866,2.227739095687866,2.227739095687866,,,,,,
505028542464,214059,214059,214059,2.2817347049713135,2.2817347049713135,2.2817347049713135,,,,,,
505073369088,214078,214078,214078,2.248408317565918,2.248408317565918,2.248408317565918,,,,,,
505125273600,214100,214100,214100,2.2613422870635986,2.2613422870635986,2.2613422870635986,,,,,,
505129992192,214102,214102,214102,2.26442289352417,2.26442289352417,2.26442289352417,,,,,,
505214926848,214138,214138,214138,2.2918031215667725,2.2918031215667725,2.2918031215667725,,,,,,
505271549952,214162,214162,214162,2.2394185066223145,2.2394185066223145,2.2394185066223145,,,,,,
505339969536,214191,214191,214191,2.298088312149048,2.298088312149048,2.298088312149048,,,,,,
505342328832,214192,214192,214192,2.2563424110412598,2.2563424110412598,2.2563424110412598,,,,,,
505363562496,214201,214201,214201,2.2726950645446777,2.2726950645446777,2.2726950645446777,,,,,,
505372999680,214205,214205,214205,2.237370491027832,2.237370491027832,2.237370491027832,,,,,,
505427263488,214228,214228,214228,2.261143684387207,2.261143684387207,2.261143684387207,,,,,,
505450856448,214238,214238,214238,2.2375261783599854,2.2375261783599854,2.2375261783599854,,,,,,
505453215744,214239,214239,214239,2.2586936950683594,2.2586936950683594,2.2586936950683594,,,,,,
505552306176,214281,214281,214281,2.2789838314056396,2.2789838314056396,2.2789838314056396,,,,,,
505571180544,214289,214289,214289,2.2769112586975098,2.2769112586975098,2.2769112586975098,,,,,,
505585336320,214295,214295,214295,2.26123309135437,2.26123309135437,2.26123309135437,,,,,,
505646678016,214321,214321,214321,2.2602272033691406,2.2602272033691406,2.2602272033691406,,,,,,
505696223232,214342,214342,214342,2.2694568634033203,2.2694568634033203,2.2694568634033203,,,,,,
505705660416,214346,214346,214346,2.2940115928649902,2.2940115928649902,2.2940115928649902,,,,,,
505708019712,214347,214347,214347,2.276763916015625,2.276763916015625,2.276763916015625,,,,,,
505748127744,214364,214364,214364,2.2757205963134766,2.2757205963134766,2.2757205963134766,,,,,,
505800032256,214386,214386,214386,2.291546106338501,2.291546106338501,2.291546106338501,,,,,,
505844858880,214405,214405,214405,2.2313461303710938,2.2313461303710938,2.2313461303710938,,,,,,
505877889024,214419,214419,214419,2.2462515830993652,2.2462515830993652,2.2462515830993652,,,,,,
505974620160,214460,214460,214460,2.262918472290039,2.262918472290039,2.262918472290039,,,,,,
505984057344,214464,214464,214464,2.271538019180298,2.271538019180298,2.271538019180298,,,,,,
506099662848,214513,214513,214513,2.2579567432403564,2.2579567432403564,2.2579567432403564,,,,,,
506118537216,214521,214521,214521,2.241265058517456,2.241265058517456,2.241265058517456,,,,,,
506144489472,214532,214532,214532,2.249394655227661,2.249394655227661,2.249394655227661,,,,,,
506149208064,214534,214534,214534,2.287419319152832,2.287419319152832,2.287419319152832,,,,,,
506203471872,214557,214557,214557,2.270472526550293,2.270472526550293,2.270472526550293,,,,,,
506205831168,214558,214558,214558,2.2794623374938965,2.2794623374938965,2.2794623374938965,,,,,,
506219986944,214564,214564,214564,2.2721948623657227,2.2721948623657227,2.2721948623657227,,,,,,
506236502016,214571,214571,214571,2.2667579650878906,2.2667579650878906,2.2667579650878906,,,,,,
506264813568,214583,214583,214583,2.27490234375,2.27490234375,2.27490234375,,,,,,
506314358784,214604,214604,214604,2.255221128463745,2.255221128463745,2.255221128463745,,,,,,
506319077376,214606,214606,214606,2.2731130123138428,2.2731130123138428,2.2731130123138428,,,,,,
506368622592,214627,214627,214627,2.2596914768218994,2.2596914768218994,2.2596914768218994,,,,,,
506382778368,214633,214633,214633,2.252063512802124,2.252063512802124,2.252063512802124,,,,,,
506387496960,214635,214635,214635,2.2548015117645264,2.2548015117645264,2.2548015117645264,,,,,,
506406371328,214643,214643,214643,2.259410858154297,2.259410858154297,2.259410858154297,,,,,,
506448838656,214661,214661,214661,2.3004894256591797,2.3004894256591797,2.3004894256591797,,,,,,
506503102464,214684,214684,214684,2.2682201862335205,2.2682201862335205,2.2682201862335205,,,,,,
506510180352,214687,214687,214687,2.24906849861145,2.24906849861145,2.24906849861145,,,,,,
506585677824,214719,214719,214719,2.245588541030884,2.245588541030884,2.245588541030884,,,,,,
506630504448,214738,214738,214738,2.272355556488037,2.272355556488037,2.272355556488037,,,,,,
506642300928,214743,214743,214743,2.275780439376831,2.275780439376831,2.275780439376831,,,,,,
506665893888,214753,214753,214753,2.2684597969055176,2.2684597969055176,2.2684597969055176,,,,,,
506703642624,214769,214769,214769,2.2555112838745117,2.2555112838745117,2.2555112838745117,,,,,,
506729594880,214780,214780,214780,2.2665371894836426,2.2665371894836426,2.2665371894836426,,,,,,
506821607424,214819,214819,214819,2.246352195739746,2.246352195739746,2.246352195739746,,,,,,
506875871232,214842,214842,214842,2.2590548992156982,2.2590548992156982,2.2590548992156982,,,,,,
506892386304,214849,214849,214849,2.2435150146484375,2.2435150146484375,2.2435150146484375,,,,,,
506927775744,214864,214864,214864,2.26131010055542,2.26131010055542,2.26131010055542,,,,,,
506953728000,214875,214875,214875,2.2767493724823,2.2767493724823,2.2767493724823,,,,,,
506986758144,214889,214889,214889,2.26440691947937,2.26440691947937,2.26440691947937,,,,,,
507055177728,214918,214918,214918,2.256175994873047,2.256175994873047,2.256175994873047,,,,,,
507180220416,214971,214971,214971,2.259401798248291,2.259401798248291,2.259401798248291,,,,,,
507192016896,214976,214976,214976,2.286074161529541,2.286074161529541,2.286074161529541,,,,,,
507213250560,214985,214985,214985,2.282078504562378,2.282078504562378,2.282078504562378,,,,,,
507220328448,214988,214988,214988,2.270475149154663,2.270475149154663,2.270475149154663,,,,,,
507255717888,215003,215003,215003,2.2786808013916016,2.2786808013916016,2.2786808013916016,,,,,,
507272232960,215010,215010,215010,2.240081548690796,2.240081548690796,2.240081548690796,,,,,,
507300544512,215022,215022,215022,2.2558207511901855,2.2558207511901855,2.2558207511901855,,,,,,
507343011840,215040,215040,215040,2.261390447616577,2.261390447616577,2.261390447616577,,,,,,
507390197760,215060,215060,215060,2.240323305130005,2.240323305130005,2.240323305130005,,,,,,
507404353536,215066,215066,215066,2.308095932006836,2.308095932006836,2.308095932006836,,,,,,
507418509312,215072,215072,215072,2.2532958984375,2.2532958984375,2.2532958984375,,,,,,
507569504256,215136,215136,215136,2.261178970336914,2.261178970336914,2.261178970336914,,,,,,
507619049472,215157,215157,215157,2.280609369277954,2.280609369277954,2.280609369277954,,,,,,
507623768064,215159,215159,215159,2.2617835998535156,2.2617835998535156,2.2617835998535156,,,,,,
507711062016,215196,215196,215196,2.2782113552093506,2.2782113552093506,2.2782113552093506,,,,,,
507725217792,215202,215202,215202,2.264634609222412,2.264634609222412,2.264634609222412,,,,,,
507758247936,215216,215216,215216,2.2232377529144287,2.2232377529144287,2.2232377529144287,,,,,,
507793637376,215231,215231,215231,2.2438955307006836,2.2438955307006836,2.2438955307006836,,,,,,
507904524288,215278,215278,215278,2.2700822353363037,2.2700822353363037,2.2700822353363037,,,,,,
507937554432,215292,215292,215292,2.2663938999176025,2.2663938999176025,2.2663938999176025,,,,,,
507949350912,215297,215297,215297,2.2529478073120117,2.2529478073120117,2.2529478073120117,,,,,,
508013051904,215324,215324,215324,2.2697272300720215,2.2697272300720215,2.2697272300720215,,,,,,
508015411200,215325,215325,215325,2.257829427719116,2.257829427719116,2.257829427719116,,,,,,
508053159936,215341,215341,215341,2.256852388381958,2.256852388381958,2.256852388381958,,,,,,
508064956416,215346,215346,215346,2.255681276321411,2.255681276321411,2.255681276321411,,,,,,
508081471488,215353,215353,215353,2.273635149002075,2.273635149002075,2.273635149002075,,,,,,
508121579520,215370,215370,215370,2.260782241821289,2.260782241821289,2.260782241821289,,,,,,
508135735296,215376,215376,215376,2.2513256072998047,2.2513256072998047,2.2513256072998047,,,,,,
508171124736,215391,215391,215391,2.2847352027893066,2.2847352027893066,2.2847352027893066,,,,,,
508192358400,215400,215400,215400,2.273815631866455,2.273815631866455,2.273815631866455,,,,,,
508213592064,215409,215409,215409,2.29052734375,2.29052734375,2.29052734375,,,,,,
508246622208,215423,215423,215423,2.2777645587921143,2.2777645587921143,2.2777645587921143,,,,,,
508300886016,215446,215446,215446,2.2360095977783203,2.2360095977783203,2.2360095977783203,,,,,,
508324478976,215456,215456,215456,2.2630722522735596,2.2630722522735596,2.2630722522735596,,,,,,
508348071936,215466,215466,215466,2.2491087913513184,2.2491087913513184,2.2491087913513184,,,,,,
508350431232,215467,215467,215467,2.2782814502716064,2.2782814502716064,2.2782814502716064,,,,,,
508355149824,215469,215469,215469,2.265394926071167,2.265394926071167,2.265394926071167,,,,,,
508421210112,215497,215497,215497,2.2459330558776855,2.2459330558776855,2.2459330558776855,,,,,,
508433006592,215502,215502,215502,2.267542839050293,2.267542839050293,2.267542839050293,,,,,,
508501426176,215531,215531,215531,2.255781650543213,2.255781650543213,2.255781650543213,,,,,,
508506144768,215533,215533,215533,2.282059907913208,2.282059907913208,2.282059907913208,,,,,,
508510863360,215535,215535,215535,2.264754056930542,2.264754056930542,2.264754056930542,,,,,,
508661858304,215599,215599,215599,2.257927179336548,2.257927179336548,2.257927179336548,,,,,,
508763308032,215642,215642,215642,2.278233528137207,2.278233528137207,2.278233528137207,,,,,,
508765667328,215643,215643,215643,2.260874032974243,2.260874032974243,2.260874032974243,,,,,,
508789260288,215653,215653,215653,2.2871756553649902,2.2871756553649902,2.2871756553649902,,,,,,
508845883392,215677,215677,215677,2.254565477371216,2.254565477371216,2.254565477371216,,,,,,
508852961280,215680,215680,215680,2.292628288269043,2.292628288269043,2.292628288269043,,,,,,
509034627072,215757,215757,215757,2.2575485706329346,2.2575485706329346,2.2575485706329346,,,,,,
509084172288,215778,215778,215778,2.260633707046509,2.260633707046509,2.260633707046509,,,,,,
509126639616,215796,215796,215796,2.274675130844116,2.274675130844116,2.274675130844116,,,,,,
509159669760,215810,215810,215810,2.2691571712493896,2.2691571712493896,2.2691571712493896,,,,,,
509187981312,215822,215822,215822,2.260852575302124,2.260852575302124,2.260852575302124,,,,,,
509246963712,215847,215847,215847,2.272207498550415,2.272207498550415,2.272207498550415,,,,,,
509291790336,215866,215866,215866,2.2704217433929443,2.2704217433929443,2.2704217433929443,,,,,,
509303586816,215871,215871,215871,2.2451891899108887,2.2451891899108887,2.2451891899108887,,,,,,
509313024000,215875,215875,215875,2.2736570835113525,2.2736570835113525,2.2736570835113525,,,,,,
509336616960,215885,215885,215885,2.269793748855591,2.269793748855591,2.269793748855591,,,,,,
509409755136,215916,215916,215916,2.26712703704834,2.26712703704834,2.26712703704834,,,,,,
509426270208,215923,215923,215923,2.2757225036621094,2.2757225036621094,2.2757225036621094,,,,,,
509466378240,215940,215940,215940,2.2725276947021484,2.2725276947021484,2.2725276947021484,,,,,,
509494689792,215952,215952,215952,2.272806406021118,2.272806406021118,2.272806406021118,,,,,,
509527719936,215966,215966,215966,2.232625722885132,2.232625722885132,2.232625722885132,,,,,,
509541875712,215972,215972,215972,2.2840895652770996,2.2840895652770996,2.2840895652770996,,,,,,
509645684736,216016,216016,216016,2.2646429538726807,2.2646429538726807,2.2646429538726807,,,,,,
509671636992,216027,216027,216027,2.2359917163848877,2.2359917163848877,2.2359917163848877,,,,,,
509702307840,216040,216040,216040,2.238091230392456,2.238091230392456,2.238091230392456,,,,,,
509707026432,216042,216042,216042,2.26236891746521,2.26236891746521,2.26236891746521,,,,,,
509848584192,216102,216102,216102,2.274507761001587,2.274507761001587,2.274507761001587,,,,,,
509964189696,216151,216151,216151,2.25284743309021,2.25284743309021,2.25284743309021,,,,,,
510077435904,216199,216199,216199,2.2675719261169434,2.2675719261169434,2.2675719261169434,,,,,,
510103388160,216210,216210,216210,2.2710492610931396,2.2710492610931396,2.2710492610931396,,,,,,
510105747456,216211,216211,216211,2.2650725841522217,2.2650725841522217,2.2650725841522217,,,,,,
510150574080,216230,216230,216230,2.2858076095581055,2.2858076095581055,2.2858076095581055,,,,,,
510190682112,216247,216247,216247,2.252274990081787,2.252274990081787,2.252274990081787,,,,,,
510193041408,216248,216248,216248,2.268350124359131,2.268350124359131,2.268350124359131,,,,,,
510216634368,216258,216258,216258,2.2553398609161377,2.2553398609161377,2.2553398609161377,,,,,,
510226071552,216262,216262,216262,2.270421266555786,2.270421266555786,2.270421266555786,,,,,,
510228430848,216263,216263,216263,2.281904458999634,2.281904458999634,2.281904458999634,,,,,,
510244945920,216270,216270,216270,2.258233070373535,2.258233070373535,2.258233070373535,,,,,,
510334599168,216308,216308,216308,2.2579827308654785,2.2579827308654785,2.2579827308654785,,,,,,
510391222272,216332,216332,216332,2.243729591369629,2.243729591369629,2.243729591369629,,,,,,
510393581568,216333,216333,216333,2.266554594039917,2.266554594039917,2.266554594039917,,,,,,
510440767488,216353,216353,216353,2.2438793182373047,2.2438793182373047,2.2438793182373047,,,,,,
510464360448,216363,216363,216363,2.292724132537842,2.292724132537842,2.292724132537842,,,,,,
510598840320,216420,216420,216420,2.2431623935699463,2.2431623935699463,2.2431623935699463,,,,,,
510612996096,216426,216426,216426,2.2511026859283447,2.2511026859283447,2.2511026859283447,,,,,,
510688493568,216458,216458,216458,2.254344940185547,2.254344940185547,2.254344940185547,,,,,,
510723883008,216473,216473,216473,2.271054744720459,2.271054744720459,2.271054744720459,,,,,,
510825332736,216516,216516,216516,2.269596576690674,2.269596576690674,2.269596576690674,,,,,,
510851284992,216527,216527,216527,2.275768280029297,2.275768280029297,2.275768280029297,,,,,,
510865440768,216533,216533,216533,2.2731573581695557,2.2731573581695557,2.2731573581695557,,,,,,
510912626688,216553,216553,216553,2.2429556846618652,2.2429556846618652,2.2429556846618652,,,,,,
510940938240,216565,216565,216565,2.2671830654144287,2.2671830654144287,2.2671830654144287,,,,,,
511106088960,216635,216635,216635,2.2319889068603516,2.2319889068603516,2.2319889068603516,,,,,,
511207538688,216678,216678,216678,2.2720425128936768,2.2720425128936768,2.2720425128936768,,,,,,
511216975872,216682,216682,216682,2.266062021255493,2.266062021255493,2.266062021255493,,,,,,
511228772352,216687,216687,216687,2.288132905960083,2.288132905960083,2.288132905960083,,,,,,
511233490944,216689,216689,216689,2.252485752105713,2.252485752105713,2.252485752105713,,,,,,
511278317568,216708,216708,216708,2.279113292694092,2.279113292694092,2.279113292694092,,,,,,
511323144192,216727,216727,216727,2.2612996101379395,2.2612996101379395,2.2612996101379395,,,,,,
511363252224,216744,216744,216744,2.2496790885925293,2.2496790885925293,2.2496790885925293,,,,,,
511471779840,216790,216790,216790,2.258376121520996,2.258376121520996,2.258376121520996,,,,,,
511490654208,216798,216798,216798,2.258553981781006,2.258553981781006,2.258553981781006,,,,,,
511573229568,216833,216833,216833,2.241992473602295,2.241992473602295,2.241992473602295,,,,,,
511695912960,216885,216885,216885,2.2649829387664795,2.2649829387664795,2.2649829387664795,,,,,,
511712428032,216892,216892,216892,2.265352249145508,2.265352249145508,2.265352249145508,,,,,,
511764332544,216914,216914,216914,2.2783734798431396,2.2783734798431396,2.2783734798431396,,,,,,
511785566208,216923,216923,216923,2.2588953971862793,2.2588953971862793,2.2588953971862793,,,,,,
511816237056,216936,216936,216936,2.247894287109375,2.247894287109375,2.247894287109375,,,,,,
511832752128,216943,216943,216943,2.2562739849090576,2.2562739849090576,2.2562739849090576,,,,,,
511846907904,216949,216949,216949,2.2872366905212402,2.2872366905212402,2.2872366905212402,,,,,,
511936561152,216987,216987,216987,2.2784786224365234,2.2784786224365234,2.2784786224365234,,,,,,
511962513408,216998,216998,216998,2.253156900405884,2.253156900405884,2.253156900405884,,,,,,
511971950592,217002,217002,217002,2.2701408863067627,2.2701408863067627,2.2701408863067627,,,,,,
