run_name,step,throughput
3B-nanotron-old-nn1-fwedu-,374,15314.155793156891
3B-nanotron-old-nn1-fwedu-32k,377,15544.560674917751
3B-nanotron-old-nn1-fwedu-,377,15276.462672269066
3B-nanotron-old-nn1-fwedu-,378,15194.916696197824
3B-nanotron-old-nn1-fwedu-32k,379,15573.946152535182
3B-nanotron-old-nn1-fwedu-,379,15304.187913340937
3B-nanotron-old-nn1-fwedu-,380,15301.007473028578
3B-nanotron-old-nn1-fwedu-32k,381,15461.730740638744
3B-nanotron-old-nn1-fwedu-,381,15328.73989660606
3B-nanotron-old-nn1-fwedu-,382,15281.907243987558
3B-nanotron-old-nn1-fwedu-,384,15298.5730579213
3B-nanotron-old-nn1-fwedu-32k,385,15429.569660816318
3B-nanotron-old-nn1-fwedu-,385,15198.1517774365
3B-nanotron-old-nn1-fwedu-32k,386,15529.86268652399
3B-nanotron-old-nn1-fwedu-,386,15302.188625108369
3B-nanotron-old-nn1-fwedu-32k,388,15586.615716533128
3B-nanotron-old-nn1-fwedu-,388,15289.568824942891
3B-nanotron-old-nn1-fwedu-,389,15284.2185096439
3B-nanotron-old-nn1-fwedu-32k,392,15585.69188479443
3B-nanotron-old-nn1-fwedu-,392,15246.681455527809
3B-nanotron-old-nn1-fwedu-32k,394,15574.642678593013
3B-nanotron-old-nn1-fwedu-,394,15268.425210808966
3B-nanotron-old-nn1-fwedu-,396,15247.475317184812
3B-nanotron-old-nn1-fwedu-,397,15221.555218871328
3B-nanotron-old-nn1-fwedu-32k,398,15496.40205080838
3B-nanotron-old-nn1-fwedu-,398,15262.131488676208
3B-nanotron-old-nn1-fwedu-32k,399,15572.270980123902
3B-nanotron-old-nn1-fwedu-,399,15235.522020729217
3B-nanotron-old-nn1-fwedu-32k,402,15469.39729880776
3B-nanotron-old-nn1-fwedu-,402,15325.822677037791
3B-nanotron-old-nn1-fwedu-,403,15232.766228753322
3B-nanotron-old-nn1-fwedu-32k,405,15530.86415181671
3B-nanotron-old-nn1-fwedu-,405,15302.942840668253
3B-nanotron-old-nn1-fwedu-32k,406,15411.455981628113
3B-nanotron-old-nn1-fwedu-,406,15303.578983875
3B-nanotron-old-nn1-fwedu-,408,15276.761524794842
3B-nanotron-old-nn1-fwedu-,410,15263.966621591126
3B-nanotron-old-nn1-fwedu-32k,411,15569.768304132998
3B-nanotron-old-nn1-fwedu-,411,15283.92843010263
3B-nanotron-old-nn1-fwedu-,412,15217.537312480956
3B-nanotron-old-nn1-fwedu-32k,413,15556.449924692204
3B-nanotron-old-nn1-fwedu-,413,15292.263536901395
3B-nanotron-old-nn1-fwedu-32k,414,15430.641389043742
3B-nanotron-old-nn1-fwedu-,414,15310.716499457556
3B-nanotron-old-nn1-fwedu-,415,15339.935911081267
3B-nanotron-old-nn1-fwedu-32k,416,15360.35340168554
3B-nanotron-old-nn1-fwedu-,416,15232.04592464306
3B-nanotron-old-nn1-fwedu-32k,418,15566.824455987597
3B-nanotron-old-nn1-fwedu-,418,15250.588413252077
3B-nanotron-old-nn1-fwedu-32k,419,15562.68802098714
3B-nanotron-old-nn1-fwedu-,419,15265.277701032855
3B-nanotron-old-nn1-fwedu-,421,6519.262524883812
3B-nanotron-old-nn1-fwedu-32k,422,15486.49340091273
3B-nanotron-old-nn1-fwedu-,422,15314.601740660071
3B-nanotron-old-nn1-fwedu-,423,15202.06977195542
3B-nanotron-old-nn1-fwedu-32k,424,15522.575535945549
3B-nanotron-old-nn1-fwedu-,424,15236.242653645108
3B-nanotron-old-nn1-fwedu-,425,15368.909583962775
3B-nanotron-old-nn1-fwedu-32k,427,15486.37241493698
3B-nanotron-old-nn1-fwedu-,427,15292.100193986247
3B-nanotron-old-nn1-fwedu-,428,15235.882328665966
3B-nanotron-old-nn1-fwedu-,429,15295.758096070202
3B-nanotron-old-nn1-fwedu-,430,15207.919140701764
3B-nanotron-old-nn1-fwedu-,432,15362.248864365272
3B-nanotron-old-nn1-fwedu-32k,433,15379.631993697703
3B-nanotron-old-nn1-fwedu-,433,15322.469246910065
3B-nanotron-old-nn1-fwedu-,434,15296.31192605005
3B-nanotron-old-nn1-fwedu-32k,435,15485.85126618981
3B-nanotron-old-nn1-fwedu-,435,15235.900344510155
3B-nanotron-old-nn1-fwedu-,436,15274.307657838675
3B-nanotron-old-nn1-fwedu-32k,437,10316.29421478472
3B-nanotron-old-nn1-fwedu-,437,15285.242941123784
3B-nanotron-old-nn1-fwedu-32k,438,15512.465312490973
3B-nanotron-old-nn1-fwedu-,438,15287.455456334315
3B-nanotron-old-nn1-fwedu-,439,15257.59527099756
3B-nanotron-old-nn1-fwedu-32k,440,15490.486998892156
3B-nanotron-old-nn1-fwedu-,440,15270.52427184466
3B-nanotron-old-nn1-fwedu-,441,15312.599730824197
3B-nanotron-old-nn1-fwedu-32k,442,15500.876269944672
3B-nanotron-old-nn1-fwedu-,442,15253.76598402042
3B-nanotron-old-nn1-fwedu-,443,15225.638217883674
3B-nanotron-old-nn1-fwedu-32k,446,15520.266403757656
