run_name,steps,learning_rate
DeepSeek V3,16690,0.0002
DeepSeek V3,16691,0.0002
DeepSeek V3,16692,0.0002
DeepSeek V3,16693,0.0002
DeepSeek V3,16694,0.0002
DeepSeek V3,16695,0.0002
DeepSeek V3,16696,0.0002
DeepSeek V3,16697,0.0002
DeepSeek V3,16698,0.0002
DeepSeek V3,16699,0.0002
DeepSeek V3,16700,0.0002
DeepSeek V3,16701,0.0002
DeepSeek V3,16702,0.0002
DeepSeek V3,16703,0.0002
DeepSeek V3,16704,0.0002
DeepSeek V3,16705,0.0002
DeepSeek V3,16706,0.0002
DeepSeek V3,16707,0.0002
DeepSeek V3,16708,0.0002
DeepSeek V3,16709,0.0002
DeepSeek V3,16710,0.0002
DeepSeek V3,16711,0.0002
DeepSeek V3,16712,0.0002
DeepSeek V3,16713,0.0002
DeepSeek V3,16714,0.0002
DeepSeek V3,16715,0.0002
DeepSeek V3,16716,0.0002
DeepSeek V3,16717,0.0002
DeepSeek V3,16718,0.0002
DeepSeek V3,16719,0.0002
DeepSeek V3,16720,0.0002
DeepSeek V3,16721,0.0002
DeepSeek V3,16722,0.0002
DeepSeek V3,16723,0.0002
DeepSeek V3,16724,0.0002
DeepSeek V3,16725,0.0002
DeepSeek V3,16726,0.0002
DeepSeek V3,16727,0.0002
DeepSeek V3,16728,0.0002
DeepSeek V3,16729,0.0002
DeepSeek V3,16730,0.0002
DeepSeek V3,16731,0.0002
DeepSeek V3,16732,0.0002
DeepSeek V3,16733,0.0002
DeepSeek V3,16734,0.0002
DeepSeek V3,16735,0.0002
DeepSeek V3,16736,0.0002
DeepSeek V3,16737,0.0002
DeepSeek V3,16738,0.0002
DeepSeek V3,16739,0.0002
DeepSeek V3,16740,0.0002
DeepSeek V3,16741,0.0002
DeepSeek V3,16742,0.0002
DeepSeek V3,16743,0.0002
DeepSeek V3,16744,0.0002
DeepSeek V3,16745,0.0002
DeepSeek V3,16746,0.0002
DeepSeek V3,16747,0.0002
DeepSeek V3,16748,0.0002
DeepSeek V3,16749,0.0002
DeepSeek V3,16750,0.0002
DeepSeek V3,16751,0.0002
DeepSeek V3,16752,0.0002
DeepSeek V3,16753,0.0002
DeepSeek V3,16754,0.0002
DeepSeek V3,16755,0.0002
DeepSeek V3,16756,0.0002
DeepSeek V3,16757,0.0002
DeepSeek V3,16758,0.0002
DeepSeek V3,16759,0.0002
DeepSeek V3,16760,0.0002
DeepSeek V3,16761,0.0002
DeepSeek V3,16762,0.0002
DeepSeek V3,16763,0.0002
DeepSeek V3,16764,0.0002
DeepSeek V3,16765,0.0002
DeepSeek V3,16766,0.0002
DeepSeek V3,16767,0.0002
DeepSeek V3,16768,0.0002
DeepSeek V3,16769,0.0002
DeepSeek V3,16770,0.0002
DeepSeek V3,16771,0.0002
DeepSeek V3,16772,0.0002
DeepSeek V3,16773,0.0002
DeepSeek V3,16774,0.0002
DeepSeek V3,16775,0.0002
DeepSeek V3,16776,0.0002
DeepSeek V3,16777,0.0002
DeepSeek V3,16778,0.0002
DeepSeek V3,16779,0.0002
DeepSeek V3,16780,0.0002
DeepSeek V3,16781,0.0002
DeepSeek V3,16782,0.0002
DeepSeek V3,16783,0.0002
DeepSeek V3,16784,0.0002
DeepSeek V3,16785,0.0002
DeepSeek V3,16786,0.0002
DeepSeek V3,16787,0.0002
DeepSeek V3,16788,0.0002
DeepSeek V3,16789,0.0002
DeepSeek V3,16790,0.0002
DeepSeek V3,16791,0.0002
DeepSeek V3,16792,0.0002
DeepSeek V3,16793,0.0002
DeepSeek V3,16794,0.0002
DeepSeek V3,16795,0.0002
DeepSeek V3,16796,0.0002
DeepSeek V3,16797,0.0002
DeepSeek V3,16798,0.0002
DeepSeek V3,16799,0.0002
DeepSeek V3,16800,0.0002
DeepSeek V3,16801,0.0002
DeepSeek V3,16802,0.0002
DeepSeek V3,16803,0.0002
DeepSeek V3,16804,0.0002
DeepSeek V3,16805,0.0002
DeepSeek V3,16806,0.0002
DeepSeek V3,16807,0.0002
DeepSeek V3,16808,0.0002
DeepSeek V3,16809,0.0002
DeepSeek V3,16810,0.0002
DeepSeek V3,16811,0.0002
DeepSeek V3,16812,0.0002
DeepSeek V3,16813,0.0002
DeepSeek V3,16814,0.0002
DeepSeek V3,16815,0.0002
DeepSeek V3,16816,0.0002
DeepSeek V3,16817,0.0002
DeepSeek V3,16818,0.0002
DeepSeek V3,16819,0.0002
DeepSeek V3,16820,0.0002
DeepSeek V3,16821,0.0002
DeepSeek V3,16822,0.0002
DeepSeek V3,16823,0.0002
DeepSeek V3,16824,0.0002
DeepSeek V3,16825,0.0002
DeepSeek V3,16826,0.0002
DeepSeek V3,16827,0.0002
DeepSeek V3,16828,0.0002
DeepSeek V3,16829,0.0002
DeepSeek V3,16830,0.0002
DeepSeek V3,16831,0.0002
DeepSeek V3,16832,0.0002
DeepSeek V3,16833,0.0002
DeepSeek V3,16834,0.0002
DeepSeek V3,16835,0.0002
DeepSeek V3,16836,0.0002
DeepSeek V3,16837,0.0002
DeepSeek V3,16838,0.0002
DeepSeek V3,16839,0.0002
DeepSeek V3,16840,0.0002
DeepSeek V3,16841,0.0002
DeepSeek V3,16842,0.0002
DeepSeek V3,16843,0.0002
DeepSeek V3,16844,0.0002
DeepSeek V3,16845,0.0002
DeepSeek V3,16846,0.0002
DeepSeek V3,16847,0.0002
DeepSeek V3,16848,0.0002
DeepSeek V3,16849,0.0002
DeepSeek V3,16850,0.0002
DeepSeek V3,16851,0.0002
DeepSeek V3,16852,0.0002
DeepSeek V3,16853,0.0002
DeepSeek V3,16854,0.0002
DeepSeek V3,16855,0.0002
DeepSeek V3,16856,0.0002
DeepSeek V3,16857,0.0002
DeepSeek V3,16858,0.0002
DeepSeek V3,16859,0.0002
DeepSeek V3,16860,0.0002
DeepSeek V3,16861,0.0002
DeepSeek V3,16862,0.0002
DeepSeek V3,16863,0.0002
DeepSeek V3,16864,0.0002
DeepSeek V3,16865,0.0002
DeepSeek V3,16866,0.0002
DeepSeek V3,16867,0.0002
DeepSeek V3,16868,0.0002
DeepSeek V3,16869,0.0002
DeepSeek V3,16870,0.0002
DeepSeek V3,16871,0.0002
DeepSeek V3,16872,0.0002
DeepSeek V3,16873,0.0002
DeepSeek V3,16874,0.0002
DeepSeek V3,16875,0.0002
DeepSeek V3,16876,0.0002
DeepSeek V3,16877,0.0002
DeepSeek V3,16878,0.0002
DeepSeek V3,16879,0.0002
DeepSeek V3,16880,0.0002
DeepSeek V3,16881,0.0002
DeepSeek V3,16882,0.0002
DeepSeek V3,16883,0.0002
DeepSeek V3,16884,0.0002
DeepSeek V3,16885,0.0002
DeepSeek V3,16886,0.0002
DeepSeek V3,16887,0.0002
DeepSeek V3,16888,0.0002
DeepSeek V3,16889,0.0002
DeepSeek V3,16890,0.0002
DeepSeek V3,16891,0.0002
DeepSeek V3,16892,0.0002
DeepSeek V3,16893,0.0002
DeepSeek V3,16894,0.0002
DeepSeek V3,16895,0.0002
DeepSeek V3,16896,0.0002
DeepSeek V3,16897,0.0002
DeepSeek V3,16898,0.0002
DeepSeek V3,16899,0.0002
DeepSeek V3,16900,0.0002
DeepSeek V3,16901,0.0002
DeepSeek V3,16902,0.0002
DeepSeek V3,16903,0.0002
DeepSeek V3,16904,0.0002
DeepSeek V3,16905,0.0002
DeepSeek V3,16906,0.0002
DeepSeek V3,16907,0.0002
DeepSeek V3,16908,0.0002
DeepSeek V3,16909,0.0002
DeepSeek V3,16910,0.0002
DeepSeek V3,16911,0.0002
DeepSeek V3,16912,0.0002
DeepSeek V3,16913,0.0002
DeepSeek V3,16914,0.0002
DeepSeek V3,16915,0.0002
DeepSeek V3,16916,0.0002
DeepSeek V3,16917,0.0002
DeepSeek V3,16918,0.0002
DeepSeek V3,16919,0.0002
DeepSeek V3,16920,0.0002
DeepSeek V3,16921,0.0002
DeepSeek V3,16922,0.0002
DeepSeek V3,16923,0.0002
DeepSeek V3,16924,0.0002
DeepSeek V3,16925,0.0002
DeepSeek V3,16926,0.0002
DeepSeek V3,16927,0.0002
DeepSeek V3,16928,0.0002
DeepSeek V3,16929,0.0002
DeepSeek V3,16930,0.0002
DeepSeek V3,16931,0.0002
DeepSeek V3,16932,0.0002
DeepSeek V3,16933,0.0002
DeepSeek V3,16934,0.0002
DeepSeek V3,16935,0.0002
DeepSeek V3,16936,0.0002
DeepSeek V3,16937,0.0002
DeepSeek V3,16938,0.0002
DeepSeek V3,16939,0.0002
DeepSeek V3,16940,0.0002
DeepSeek V3,16941,0.0002
DeepSeek V3,16942,0.0002
DeepSeek V3,16943,0.0002
DeepSeek V3,16944,0.0002
DeepSeek V3,16945,0.0002
DeepSeek V3,16946,0.0002
DeepSeek V3,16947,0.0002
DeepSeek V3,16948,0.0002
DeepSeek V3,16949,0.0002
DeepSeek V3,16950,0.0002
DeepSeek V3,16951,0.0002
DeepSeek V3,16952,0.0002
DeepSeek V3,16953,0.0002
DeepSeek V3,16954,0.0002
DeepSeek V3,16955,0.0002
DeepSeek V3,16956,0.0002
DeepSeek V3,16957,0.0002
DeepSeek V3,16958,0.0002
DeepSeek V3,16959,0.0002
DeepSeek V3,16960,0.0002
DeepSeek V3,16961,0.0002
DeepSeek V3,16962,0.0002
DeepSeek V3,16963,0.0002
DeepSeek V3,16964,0.0002
DeepSeek V3,16965,0.0002
DeepSeek V3,16966,0.0002
DeepSeek V3,16967,0.0002
DeepSeek V3,16968,0.0002
DeepSeek V3,16969,0.0002
DeepSeek V3,16970,0.0002
DeepSeek V3,16971,0.0002
DeepSeek V3,16972,0.0002
DeepSeek V3,16973,0.0002
DeepSeek V3,16974,0.0002
DeepSeek V3,16975,0.0002
DeepSeek V3,16976,0.0002
DeepSeek V3,16977,0.0002
DeepSeek V3,16978,0.0002
DeepSeek V3,16979,0.0002
DeepSeek V3,16980,0.0002
DeepSeek V3,16981,0.0002
DeepSeek V3,16982,0.0002
DeepSeek V3,16983,0.0002
DeepSeek V3,16984,0.0002
DeepSeek V3,16985,0.0002
DeepSeek V3,16986,0.0002
DeepSeek V3,16987,0.0002
DeepSeek V3,16988,0.0002
DeepSeek V3,16989,0.0002
DeepSeek V3,16990,0.0002
DeepSeek V3,16991,0.0002
DeepSeek V3,16992,0.0002
DeepSeek V3,16993,0.0002
DeepSeek V3,16994,0.0002
DeepSeek V3,16995,0.0002
DeepSeek V3,16996,0.0002
DeepSeek V3,16997,0.0002
DeepSeek V3,16998,0.0002
DeepSeek V3,16999,0.0002
DeepSeek V3,17000,0.0002
DeepSeek V3,17001,0.0002
DeepSeek V3,17002,0.0002
DeepSeek V3,17003,0.0002
DeepSeek V3,17004,0.0002
DeepSeek V3,17005,0.0002
DeepSeek V3,17006,0.0002
DeepSeek V3,17007,0.0002
DeepSeek V3,17008,0.0002
DeepSeek V3,17009,0.0002
DeepSeek V3,17010,0.0002
DeepSeek V3,17011,0.0002
DeepSeek V3,17012,0.0002
DeepSeek V3,17013,0.0002
DeepSeek V3,17014,0.0002
DeepSeek V3,17015,0.0002
DeepSeek V3,17016,0.0002
DeepSeek V3,17017,0.0002
DeepSeek V3,17018,0.0002
DeepSeek V3,17019,0.0002
DeepSeek V3,17020,0.0002
DeepSeek V3,17021,0.0002
DeepSeek V3,17022,0.0002
DeepSeek V3,17023,0.0002
DeepSeek V3,17024,0.0002
DeepSeek V3,17025,0.0002
DeepSeek V3,17026,0.0002
DeepSeek V3,17027,0.0002
DeepSeek V3,17028,0.0002
DeepSeek V3,17029,0.0002
DeepSeek V3,17030,0.0002
DeepSeek V3,17031,0.0002
DeepSeek V3,17032,0.0002
DeepSeek V3,17033,0.0002
DeepSeek V3,17034,0.0002
DeepSeek V3,17035,0.0002
DeepSeek V3,17036,0.0002
DeepSeek V3,17037,0.0002
DeepSeek V3,17038,0.0002
DeepSeek V3,17039,0.0002
DeepSeek V3,17040,0.0002
DeepSeek V3,17041,0.0002
DeepSeek V3,17042,0.0002
DeepSeek V3,17043,0.0002
DeepSeek V3,17044,0.0002
DeepSeek V3,17045,0.0002
DeepSeek V3,17046,0.0002
DeepSeek V3,17047,0.0002
DeepSeek V3,17048,0.0002
DeepSeek V3,17049,0.0002
DeepSeek V3,17050,0.0002
DeepSeek V3,17051,0.0002
DeepSeek V3,17052,0.0002
DeepSeek V3,17053,0.0002
DeepSeek V3,17054,0.0002
DeepSeek V3,17055,0.0002
DeepSeek V3,17056,0.0002
DeepSeek V3,17057,0.0002
DeepSeek V3,17058,0.0002
DeepSeek V3,17059,0.0002
DeepSeek V3,17060,0.0002
DeepSeek V3,17061,0.0002
DeepSeek V3,17062,0.0002
DeepSeek V3,17063,0.0002
DeepSeek V3,17064,0.0002
DeepSeek V3,17065,0.0002
DeepSeek V3,17066,0.0002
DeepSeek V3,17067,0.0002
DeepSeek V3,17068,0.0002
DeepSeek V3,17069,0.0002
DeepSeek V3,17070,0.0002
DeepSeek V3,17071,0.0002
DeepSeek V3,17072,0.0002
DeepSeek V3,17073,0.0002
DeepSeek V3,17074,0.0002
DeepSeek V3,17075,0.0002
DeepSeek V3,17076,0.0002
DeepSeek V3,17077,0.0002
DeepSeek V3,17078,0.0002
DeepSeek V3,17079,0.0002
DeepSeek V3,17080,0.0002
DeepSeek V3,17081,0.0002
DeepSeek V3,17082,0.0002
DeepSeek V3,17083,0.0002
DeepSeek V3,17084,0.0002
DeepSeek V3,17085,0.0002
DeepSeek V3,17086,0.0002
DeepSeek V3,17087,0.0002
DeepSeek V3,17088,0.0002
DeepSeek V3,17089,0.0002
DeepSeek V3,17090,0.0002
DeepSeek V3,17091,0.0002
DeepSeek V3,17092,0.0002
DeepSeek V3,17093,0.0002
DeepSeek V3,17094,0.0002
DeepSeek V3,17095,0.0002
DeepSeek V3,17096,0.0002
DeepSeek V3,17097,0.0002
DeepSeek V3,17098,0.0002
DeepSeek V3,17099,0.0002
DeepSeek V3,17100,0.0002
DeepSeek V3,17101,0.0002
DeepSeek V3,17102,0.0002
DeepSeek V3,17103,0.0002
DeepSeek V3,17104,0.0002
DeepSeek V3,17105,0.0002
DeepSeek V3,17106,0.0002
DeepSeek V3,17107,0.0002
DeepSeek V3,17108,0.0002
DeepSeek V3,17109,0.0002
DeepSeek V3,17110,0.0002
DeepSeek V3,17111,0.0002
DeepSeek V3,17112,0.0002
DeepSeek V3,17113,0.0002
DeepSeek V3,17114,0.0002
DeepSeek V3,17115,0.0002
DeepSeek V3,17116,0.0002
DeepSeek V3,17117,0.0002
DeepSeek V3,17118,0.0002
DeepSeek V3,17119,0.0002
DeepSeek V3,17120,0.0002
DeepSeek V3,17121,0.0002
DeepSeek V3,17122,0.0002
DeepSeek V3,17123,0.0002
DeepSeek V3,17124,0.0002
DeepSeek V3,17125,0.0002
DeepSeek V3,17126,0.0002
DeepSeek V3,17127,0.0002
DeepSeek V3,17128,0.0002
DeepSeek V3,17129,0.0002
DeepSeek V3,17130,0.0002
DeepSeek V3,17131,0.0002
DeepSeek V3,17132,0.0002
DeepSeek V3,17133,0.0002
DeepSeek V3,17134,0.0002
DeepSeek V3,17135,0.0002
DeepSeek V3,17136,0.0002
DeepSeek V3,17137,0.0002
DeepSeek V3,17138,0.0002
DeepSeek V3,17139,0.0002
DeepSeek V3,17140,0.0002
DeepSeek V3,17141,0.0002
DeepSeek V3,17142,0.0002
DeepSeek V3,17143,0.0002
DeepSeek V3,17144,0.0002
DeepSeek V3,17145,0.0002
DeepSeek V3,17146,0.0002
DeepSeek V3,17147,0.0002
DeepSeek V3,17148,0.0002
DeepSeek V3,17149,0.0002
DeepSeek V3,17150,0.0002
DeepSeek V3,17151,0.0002
DeepSeek V3,17152,0.0002
DeepSeek V3,17153,0.0002
DeepSeek V3,17154,0.0002
DeepSeek V3,17155,0.0002
DeepSeek V3,17156,0.0002
DeepSeek V3,17157,0.0002
DeepSeek V3,17158,0.0002
DeepSeek V3,17159,0.0002
DeepSeek V3,17160,0.0002
DeepSeek V3,17161,0.0002
DeepSeek V3,17162,0.0002
DeepSeek V3,17163,0.0002
DeepSeek V3,17164,0.0002
DeepSeek V3,17165,0.0002
DeepSeek V3,17166,0.0002
DeepSeek V3,17167,0.0002
DeepSeek V3,17168,0.0002
DeepSeek V3,17169,0.0002
DeepSeek V3,17170,0.0002
DeepSeek V3,17171,0.0002
DeepSeek V3,17172,0.0002
DeepSeek V3,17173,0.0002
DeepSeek V3,17174,0.0002
DeepSeek V3,17175,0.0002
DeepSeek V3,17176,0.0002
DeepSeek V3,17177,0.0002
DeepSeek V3,17178,0.0002
DeepSeek V3,17179,0.0002
DeepSeek V3,17180,0.0002
DeepSeek V3,17181,0.0002
DeepSeek V3,17182,0.0002
DeepSeek V3,17183,0.0002
DeepSeek V3,17184,0.0002
DeepSeek V3,17185,0.0002
DeepSeek V3,17186,0.0002
DeepSeek V3,17187,0.0002
DeepSeek V3,17188,0.0002
DeepSeek V3,17189,0.0002
DeepSeek V3,17190,0.0002
DeepSeek V3,17191,0.0002
DeepSeek V3,17192,0.0002
DeepSeek V3,17193,0.0002
DeepSeek V3,17194,0.0002
DeepSeek V3,17195,0.0002
DeepSeek V3,17196,0.0002
DeepSeek V3,17197,0.0002
DeepSeek V3,17198,0.0002
DeepSeek V3,17199,0.0002
DeepSeek V3,17200,0.0002
DeepSeek V3,17201,0.0002
DeepSeek V3,17202,0.0002
DeepSeek V3,17203,0.0002
DeepSeek V3,17204,0.0002
DeepSeek V3,17205,0.0002
DeepSeek V3,17206,0.0002
DeepSeek V3,17207,0.0002
DeepSeek V3,17208,0.0002
DeepSeek V3,17209,0.0002
DeepSeek V3,17210,0.0002
DeepSeek V3,17211,0.0002
DeepSeek V3,17212,0.0002
DeepSeek V3,17213,0.0002
DeepSeek V3,17214,0.0002
DeepSeek V3,17215,0.0002
DeepSeek V3,17216,0.0002
DeepSeek V3,17217,0.0002
DeepSeek V3,17218,0.0002
DeepSeek V3,17219,0.0002
DeepSeek V3,17220,0.0002
DeepSeek V3,17221,0.0002
DeepSeek V3,17222,0.0002
DeepSeek V3,17223,0.0002
DeepSeek V3,17224,0.0002
DeepSeek V3,17225,0.0002
DeepSeek V3,17226,0.0002
DeepSeek V3,17227,0.0002
DeepSeek V3,17228,0.0002
DeepSeek V3,17229,0.0002
DeepSeek V3,17230,0.0002
DeepSeek V3,17231,0.0002
DeepSeek V3,17232,0.0002
DeepSeek V3,17233,0.0002
DeepSeek V3,17234,0.0002
DeepSeek V3,17235,0.0002
DeepSeek V3,17236,0.0002
DeepSeek V3,17237,0.0002
DeepSeek V3,17238,0.0002
DeepSeek V3,17239,0.0002
DeepSeek V3,17240,0.0002
DeepSeek V3,17241,0.0002
DeepSeek V3,17242,0.0002
DeepSeek V3,17243,0.0002
DeepSeek V3,17244,0.0002
DeepSeek V3,17245,0.0002
DeepSeek V3,17246,0.0002
DeepSeek V3,17247,0.0002
DeepSeek V3,17248,0.0002
DeepSeek V3,17249,0.0002
DeepSeek V3,17250,0.0002
DeepSeek V3,17251,0.0002
DeepSeek V3,17252,0.0002
DeepSeek V3,17253,0.0002
DeepSeek V3,17254,0.0002
DeepSeek V3,17255,0.0002
DeepSeek V3,17256,0.0002
DeepSeek V3,17257,0.0002
DeepSeek V3,17258,0.0002
DeepSeek V3,17259,0.0002
DeepSeek V3,17260,0.0002
DeepSeek V3,17261,0.0002
DeepSeek V3,17262,0.0002
DeepSeek V3,17263,0.0002
DeepSeek V3,17264,0.0002
DeepSeek V3,17265,0.0002
DeepSeek V3,17266,0.0002
DeepSeek V3,17267,0.0002
DeepSeek V3,17268,0.0002
DeepSeek V3,17269,0.0002
DeepSeek V3,17270,0.0002
DeepSeek V3,17271,0.0002
DeepSeek V3,17272,0.0002
DeepSeek V3,17273,0.0002
DeepSeek V3,17274,0.0002
DeepSeek V3,17275,0.0002
DeepSeek V3,17276,0.0002
DeepSeek V3,17277,0.0002
DeepSeek V3,17278,0.0002
DeepSeek V3,17279,0.0002
DeepSeek V3,17280,0.0002
DeepSeek V3,17281,0.0002
DeepSeek V3,17282,0.0002
DeepSeek V3,17283,0.0002
DeepSeek V3,17284,0.0002
DeepSeek V3,17285,0.0002
DeepSeek V3,17286,0.0002
DeepSeek V3,17287,0.0002
DeepSeek V3,17288,0.0002
DeepSeek V3,17289,0.0002
DeepSeek V3,17290,0.0002
DeepSeek V3,17291,0.0002
DeepSeek V3,17292,0.0002
DeepSeek V3,17293,0.0002
DeepSeek V3,17294,0.0002
DeepSeek V3,17295,0.0002
DeepSeek V3,17296,0.0002
DeepSeek V3,17297,0.0002
DeepSeek V3,17298,0.0002
DeepSeek V3,17299,0.0002
DeepSeek V3,17300,0.0002
DeepSeek V3,17301,0.0002
DeepSeek V3,17302,0.0002
DeepSeek V3,17303,0.0002
DeepSeek V3,17304,0.0002
DeepSeek V3,17305,0.0002
DeepSeek V3,17306,0.0002
DeepSeek V3,17307,0.0002
DeepSeek V3,17308,0.0002
DeepSeek V3,17309,0.0002
DeepSeek V3,17310,0.0002
DeepSeek V3,17311,0.0002
DeepSeek V3,17312,0.0002
DeepSeek V3,17313,0.0002
DeepSeek V3,17314,0.0002
DeepSeek V3,17315,0.0002
DeepSeek V3,17316,0.0002
DeepSeek V3,17317,0.0002
DeepSeek V3,17318,0.0002
DeepSeek V3,17319,0.0002
DeepSeek V3,17320,0.0002
DeepSeek V3,17321,0.0002
DeepSeek V3,17322,0.0002
DeepSeek V3,17323,0.0002
DeepSeek V3,17324,0.0002
DeepSeek V3,17325,0.0002
DeepSeek V3,17326,0.0002
DeepSeek V3,17327,0.0002
DeepSeek V3,17328,0.0002
DeepSeek V3,17329,0.0002
DeepSeek V3,17330,0.0002
DeepSeek V3,17331,0.0002
DeepSeek V3,17332,0.0002
DeepSeek V3,17333,0.0002
DeepSeek V3,17334,0.0002
DeepSeek V3,17335,0.0002
DeepSeek V3,17336,0.0002
DeepSeek V3,17337,0.0002
DeepSeek V3,17338,0.0002
DeepSeek V3,17339,0.0002
DeepSeek V3,17340,0.0002
DeepSeek V3,17341,0.0002
DeepSeek V3,17342,0.0002
DeepSeek V3,17343,0.0002
DeepSeek V3,17344,0.0002
DeepSeek V3,17345,0.0002
DeepSeek V3,17346,0.0002
DeepSeek V3,17347,0.0002
DeepSeek V3,17348,0.0002
DeepSeek V3,17349,0.0002
DeepSeek V3,17350,0.0002
DeepSeek V3,17351,0.0002
DeepSeek V3,17352,0.0002
DeepSeek V3,17353,0.0002
DeepSeek V3,17354,0.0002
DeepSeek V3,17355,0.0002
DeepSeek V3,17356,0.0002
DeepSeek V3,17357,0.0002
DeepSeek V3,17358,0.0002
DeepSeek V3,17359,0.0002
DeepSeek V3,17360,0.0002
DeepSeek V3,17361,0.0002
DeepSeek V3,17362,0.0002
DeepSeek V3,17363,0.0002
DeepSeek V3,17364,0.0002
DeepSeek V3,17365,0.0002
DeepSeek V3,17366,0.0002
DeepSeek V3,17367,0.0002
DeepSeek V3,17368,0.0002
DeepSeek V3,17369,0.0002
DeepSeek V3,17370,0.0002
DeepSeek V3,17371,0.0002
DeepSeek V3,17372,0.0002
DeepSeek V3,17373,0.0002
DeepSeek V3,17374,0.0002
DeepSeek V3,17375,0.0002
DeepSeek V3,17376,0.0002
DeepSeek V3,17377,0.0002
DeepSeek V3,17378,0.0002
DeepSeek V3,17379,0.0002
DeepSeek V3,17380,0.0002
DeepSeek V3,17381,0.0002
DeepSeek V3,17382,0.0002
DeepSeek V3,17383,0.0002
DeepSeek V3,17384,0.0002
DeepSeek V3,17385,0.0002
DeepSeek V3,17386,0.0002
DeepSeek V3,17387,0.0002
DeepSeek V3,17388,0.0002
DeepSeek V3,17389,0.0002
DeepSeek V3,17390,0.0002
DeepSeek V3,17391,0.0002
DeepSeek V3,17392,0.0002
DeepSeek V3,17393,0.0002
DeepSeek V3,17394,0.0002
DeepSeek V3,17395,0.0002
DeepSeek V3,17396,0.0002
DeepSeek V3,17397,0.0002
DeepSeek V3,17398,0.0002
DeepSeek V3,17399,0.0002
DeepSeek V3,17400,0.0002
DeepSeek V3,17401,0.0002
DeepSeek V3,17402,0.0002
DeepSeek V3,17403,0.0002
DeepSeek V3,17404,0.0002
DeepSeek V3,17405,0.0002
DeepSeek V3,17406,0.0002
DeepSeek V3,17407,0.0002
DeepSeek V3,17408,0.0002
DeepSeek V3,17409,0.0002
DeepSeek V3,17410,0.0002
DeepSeek V3,17411,0.0002
DeepSeek V3,17412,0.0002
DeepSeek V3,17413,0.0002
DeepSeek V3,17414,0.0002
DeepSeek V3,17415,0.0002
DeepSeek V3,17416,0.0002
DeepSeek V3,17417,0.0002
DeepSeek V3,17418,0.0002
DeepSeek V3,17419,0.0002
DeepSeek V3,17420,0.0002
DeepSeek V3,17421,0.0002
DeepSeek V3,17422,0.0002
DeepSeek V3,17423,0.0002
DeepSeek V3,17424,0.0002
DeepSeek V3,17425,0.0002
DeepSeek V3,17426,0.0002
DeepSeek V3,17427,0.0002
DeepSeek V3,17428,0.0002
DeepSeek V3,17429,0.0002
DeepSeek V3,17430,0.0002
DeepSeek V3,17431,0.0002
DeepSeek V3,17432,0.0002
DeepSeek V3,17433,0.0002
DeepSeek V3,17434,0.0002
DeepSeek V3,17435,0.0002
DeepSeek V3,17436,0.0002
DeepSeek V3,17437,0.0002
DeepSeek V3,17438,0.0002
DeepSeek V3,17439,0.0002
DeepSeek V3,17440,0.0002
DeepSeek V3,17441,0.0002
DeepSeek V3,17442,0.0002
DeepSeek V3,17443,0.0002
DeepSeek V3,17444,0.0002
DeepSeek V3,17445,0.0002
DeepSeek V3,17446,0.0002
DeepSeek V3,17447,0.0002
DeepSeek V3,17448,0.0002
DeepSeek V3,17449,0.0002
DeepSeek V3,17450,0.0002
DeepSeek V3,17451,0.0002
DeepSeek V3,17452,0.0002
DeepSeek V3,17453,0.0002
DeepSeek V3,17454,0.0002
DeepSeek V3,17455,0.0002
DeepSeek V3,17456,0.0002
DeepSeek V3,17457,0.0002
DeepSeek V3,17458,0.0002
DeepSeek V3,17459,0.0002
DeepSeek V3,17460,0.0002
DeepSeek V3,17461,0.0002
DeepSeek V3,17462,0.0002
DeepSeek V3,17463,0.0002
DeepSeek V3,17464,0.0002
DeepSeek V3,17465,0.0002
DeepSeek V3,17466,0.0002
DeepSeek V3,17467,0.0002
DeepSeek V3,17468,0.0002
DeepSeek V3,17469,0.0002
DeepSeek V3,17470,0.0002
DeepSeek V3,17471,0.0002
DeepSeek V3,17472,0.0002
DeepSeek V3,17473,0.0002
DeepSeek V3,17474,0.0002
DeepSeek V3,17475,0.0002
DeepSeek V3,17476,0.0002
DeepSeek V3,17477,0.0002
DeepSeek V3,17478,0.0002
DeepSeek V3,17479,0.0002
DeepSeek V3,17480,0.0002
DeepSeek V3,17481,0.0002
DeepSeek V3,17482,0.0002
DeepSeek V3,17483,0.0002
DeepSeek V3,17484,0.0002
DeepSeek V3,17485,0.0002
DeepSeek V3,17486,0.0002
DeepSeek V3,17487,0.0002
DeepSeek V3,17488,0.0002
DeepSeek V3,17489,0.0002
DeepSeek V3,17490,0.0002
DeepSeek V3,17491,0.0002
DeepSeek V3,17492,0.0002
DeepSeek V3,17493,0.0002
DeepSeek V3,17494,0.0002
DeepSeek V3,17495,0.0002
DeepSeek V3,17496,0.0002
DeepSeek V3,17497,0.0002
DeepSeek V3,17498,0.0002
DeepSeek V3,17499,0.0002
DeepSeek V3,17500,0.0002
DeepSeek V3,17501,0.0002
DeepSeek V3,17502,0.0002
DeepSeek V3,17503,0.0002
DeepSeek V3,17504,0.0002
DeepSeek V3,17505,0.0002
DeepSeek V3,17506,0.0002
DeepSeek V3,17507,0.0002
DeepSeek V3,17508,0.0002
DeepSeek V3,17509,0.0002
DeepSeek V3,17510,0.0002
DeepSeek V3,17511,0.0002
